job title,company name,location,salary,skills
Corrections Communications Specialist,AFSCME - 4.2,"Washington, DC","$85,720 - $128,590 a year",Facebook Advertising
Corrections Communications Specialist,AFSCME - 4.2,"Washington, DC","$85,720 - $128,590 a year",Adobe Photoshop
Corrections Communications Specialist,AFSCME - 4.2,"Washington, DC","$85,720 - $128,590 a year",Adobe Creative Suite
Sr. COmmunications Specialist,Premier Enterprise Solutions - 2.7,"Washington, DC","Estimated: $82,000 - $120,000 a year",Writing skills
Sr. COmmunications Specialist,Premier Enterprise Solutions - 2.7,"Washington, DC","Estimated: $82,000 - $120,000 a year",Marketing
Sr. COmmunications Specialist,Premier Enterprise Solutions - 2.7,"Washington, DC","Estimated: $82,000 - $120,000 a year",Editing
Social Media Specialist,Land Trust Alliance -,"Washington, DC","$60,000 - $70,000 a year",AP style
Social Media Specialist,Land Trust Alliance -,"Washington, DC","$60,000 - $70,000 a year",Adobe Photoshop
Social Media Specialist,Land Trust Alliance -,"Washington, DC","$60,000 - $70,000 a year",Communication skills
Social Media Specialist,Land Trust Alliance -,"Washington, DC","$60,000 - $70,000 a year",Microsoft Office
Social Media Specialist,Land Trust Alliance -,"Washington, DC","$60,000 - $70,000 a year",Video editing
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",HR sourcing
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",Communication skills
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",Editing
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",Microsoft Office
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",Writing skills
Senior Frontline Communications Specialist (Remote),MiTek Inc. -,"Chesterfield, MO","Estimated: $67,000 - $94,000 a year",Bachelor's degree
"Creative Services Specialist, Marketing",George Washington Medical Faculty Associates - 2.9,"Washington, DC","Estimated: $57,000 - $74,000 a year",Editing
"Creative Services Specialist, Marketing",George Washington Medical Faculty Associates - 2.9,"Washington, DC","Estimated: $57,000 - $74,000 a year",Drupal
"Creative Services Specialist, Marketing",George Washington Medical Faculty Associates - 2.9,"Washington, DC","Estimated: $57,000 - $74,000 a year",Bachelor's degree
"Creative Services Specialist, Marketing",George Washington Medical Faculty Associates - 2.9,"Washington, DC","Estimated: $57,000 - $74,000 a year",Master's degree
"Creative Services Specialist, Marketing",George Washington Medical Faculty Associates - 2.9,"Washington, DC","Estimated: $57,000 - $74,000 a year",Master of Fine Arts
Advertising Customer Service Support Specialist,Washington Times - 3.3,"Washington, DC",null,Communication skills
Advertising Customer Service Support Specialist,Washington Times - 3.3,"Washington, DC",null,Customer service
Advertising Customer Service Support Specialist,Washington Times - 3.3,"Washington, DC",null,Time management
Advertising Customer Service Support Specialist,Washington Times - 3.3,"Washington, DC",null,Administrative experience
Senior Communications Specialist,Fathom Management LLC -,"Washington, DC","$120,000 - $140,000 a year",Writing skills
Senior Communications Specialist,Fathom Management LLC -,"Washington, DC","$120,000 - $140,000 a year",Marketing
Senior Communications Specialist,Fathom Management LLC -,"Washington, DC","$120,000 - $140,000 a year",Editing
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Writing skills
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Customer service
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Windows
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Computer skills
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Communication skills
Communications Specialist + Content Writer,Institute of World Politics - 4.3,"Washington, DC","$55,000 - $65,000 a year",Bachelor's degree
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Project management
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Microsoft Excel
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Microsoft Powerpoint
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Google Analytics
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Marketing
Digital Marketing Manager,Hertrich Family of Automobile Dealerships - 2.9,"Milford, DE","$48,520 - $58,433 a year",Associate's degree
Sales/Marketing Specialist,Medlink Medical Transportation & Ambulance Service -,"Dover, DE",null,Project management
Sales/Marketing Specialist,Medlink Medical Transportation & Ambulance Service -,"Dover, DE",null,Analysis skills
Sales/Marketing Specialist,Medlink Medical Transportation & Ambulance Service -,"Dover, DE",null,Communication skills
Sales/Marketing Specialist,Medlink Medical Transportation & Ambulance Service -,"Dover, DE",null,Marketing
Sales/Marketing Specialist,Medlink Medical Transportation & Ambulance Service -,"Dover, DE",null,Proofreading
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Writing skills
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Social media management
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Customer service
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Microsoft Excel
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Social media marketing
Communications Specialist (PT),"Business Interface Staffing Services, LLC -","Wilmington, DE","$42,000 - $45,000 a year",Bachelor's degree
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Google AdWords
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Website maintenance
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Microsoft Powerpoint
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Digital marketing
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Constant Contact
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Bachelor's degree
Digital Marketing Specialist,Be Strong International -,"Palmetto Bay, FL","$50,000 a year",Master's degree
Digital Marketing Specialist,King Jesus International Ministry - 4.2,"Miami, FL","Estimated: $45,000 - $64,000 a year",Word processing
Digital Marketing Specialist,King Jesus International Ministry - 4.2,"Miami, FL","Estimated: $45,000 - $64,000 a year",Bachelor's degree
Senior Digital Marketing Manager,SmartHop -,"Miami, FL","Estimated: $81,000 - $110,000 a year",Google Ads
Senior Digital Marketing Manager,SmartHop -,"Miami, FL","Estimated: $81,000 - $110,000 a year",Social media marketing
Senior Digital Marketing Manager,SmartHop -,"Miami, FL","Estimated: $81,000 - $110,000 a year",Facebook Advertising
Senior Digital Marketing Manager,SmartHop -,"Miami, FL","Estimated: $81,000 - $110,000 a year",Google Analytics
Senior Digital Marketing Manager,SmartHop -,"Miami, FL","Estimated: $81,000 - $110,000 a year",Customer retention
Digital Marketing Specialist,Shift Collaborative -,"Pittsburgh, PA",null,Analysis skills
Digital Marketing Specialist,Shift Collaborative -,"Pittsburgh, PA",null,Google Docs
Digital Marketing Specialist,Shift Collaborative -,"Pittsburgh, PA",null,Digital marketing
Digital Marketing Specialist,Shift Collaborative -,"Pittsburgh, PA",null,Google Search Console
Digital Marketing Specialist,Shift Collaborative -,"Pittsburgh, PA",null,Constant Contact
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Social media management
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Project management
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Google Ads
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Microsoft Excel
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Bing Ads Certification
Paid Marketing Specialist,Stitchin’ Heaven - 4.4,"Quitman, TX",$23 - $28 an hour,Bachelor's degree
Social Media and Marketing Specialist,AM Primaclasse Corp -,"Fort Lauderdale, FL",null,Social media management
Social Media and Marketing Specialist,AM Primaclasse Corp -,"Fort Lauderdale, FL",null,Photo editing
Social Media and Marketing Specialist,AM Primaclasse Corp -,"Fort Lauderdale, FL",null,Graphic design
Social Media and Marketing Specialist,AM Primaclasse Corp -,"Fort Lauderdale, FL",null,Social media marketing
Social Media and Marketing Specialist,AM Primaclasse Corp -,"Fort Lauderdale, FL",null,Adobe Illustrator
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",Social media management
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",Multichannel marketing
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",E-commerce
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",SEO
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",Keyword research
Marketing Manager,Smart Capital Center -,Remote,"$36,000 - $60,000 a year",Bachelor's degree
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",Social media management
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",Multichannel marketing
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",E-commerce
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",SEO
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",Keyword research
Brand Marketing Manager,Smart Capital Center -,Remote,"$40,000 - $60,000 a year",Bachelor's degree
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",Social media management
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",Multichannel marketing
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",E-commerce
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",SEO
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",Keyword research
Digital Marketing Manager,Smart Capital Center -,"Houston, TX","$60,000 - $80,000 a year",Bachelor's degree
Advertising Operations Specialist - HYBRID,ReachMobi -,"Bonita Springs, FL","Estimated: $50,000 - $66,000 a year",SQL
Advertising Operations Specialist - HYBRID,ReachMobi -,"Bonita Springs, FL","Estimated: $50,000 - $66,000 a year",Microsoft Excel
Advertising Operations Specialist - HYBRID,ReachMobi -,"Bonita Springs, FL","Estimated: $50,000 - $66,000 a year",Performance marketing
Marketing Specialist,Man of War -,"Boca Raton, FL",$20 - $22 an hour,Adobe Illustrator
Marketing Specialist,Man of War -,"Boca Raton, FL",$20 - $22 an hour,Adobe Photoshop
Marketing Specialist,Man of War -,"Boca Raton, FL",$20 - $22 an hour,Marketing
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",Adobe Photoshop
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",WordPress
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",Communication skills
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",Customer service
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",Microsoft Office
Marketing Specialist,Compassion Behavioral Health - 4.3,"Boynton Beach, FL","Estimated: $40,000 - $54,000 a year",Bachelor's degree
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",SEO
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",Digital marketing
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",Communication skills
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",Marketing
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",Adobe Creative Suite
Marketing Team - Copywriter,Pro-Vision Video Systems - 3.1,"Grand Rapids, MI","Estimated: $44,000 - $65,000 a year",Bachelor's degree
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Social media management
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Google Ads
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Customer service
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Budgeting
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Digital marketing
Digital Media Specialist,Paybotic Financial -,"West Palm Beach, FL","Estimated: $44,000 - $55,000 a year",Bachelor's degree
Content Marketing Specialist,US Eye -,"Sarasota, FL","Estimated: $52,000 - $70,000 a year",Writing skills
Content Marketing Specialist,US Eye -,"Sarasota, FL","Estimated: $52,000 - $70,000 a year",Social media management
Content Marketing Specialist,US Eye -,"Sarasota, FL","Estimated: $52,000 - $70,000 a year",Project management
Content Marketing Specialist,US Eye -,"Sarasota, FL","Estimated: $52,000 - $70,000 a year",SEO
Content Marketing Specialist,US Eye -,"Sarasota, FL","Estimated: $52,000 - $70,000 a year",Marketing
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",Writing skills
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",Keyword research
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",WordPress
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",Editing
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",Time management
SEO Specialist,Dreamscape Marketing - 2.5,Remote,"Estimated: $40,000 - $54,000 a year",Bachelor's degree
Paid Media Specialist,AAMP Global -,"Clearwater, FL","Estimated: $44,000 - $60,000 a year",Google Ads
Paid Media Specialist,AAMP Global -,"Clearwater, FL","Estimated: $44,000 - $60,000 a year",Analysis skills
Paid Media Specialist,AAMP Global -,"Clearwater, FL","Estimated: $44,000 - $60,000 a year",Keyword research
Paid Media Specialist,AAMP Global -,"Clearwater, FL","Estimated: $44,000 - $60,000 a year",Google Analytics
Paid Media Specialist,AAMP Global -,"Clearwater, FL","Estimated: $44,000 - $60,000 a year",Google Tag Manager
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",Social media management
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",Digital marketing
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",Conversion optimization
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",Google Analytics
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",CRM software
Digital Marketing Specialist,Medical Sales College - 4.3,"Tampa, FL","$55,000 - $65,000 a year",Bachelor's degree
Marketing Specialist,Law Offices of Carey Leisure and Neal -,"Clearwater, FL",$16 - $19 an hour,Communication skills
Marketing Specialist,Law Offices of Carey Leisure and Neal -,"Clearwater, FL",$16 - $19 an hour,Organizational skills
Marketing Specialist,Law Offices of Carey Leisure and Neal -,"Clearwater, FL",$16 - $19 an hour,Graphic design
Marketing Specialist,Law Offices of Carey Leisure and Neal -,"Clearwater, FL",$16 - $19 an hour,Content creation
Marketing Specialist,Law Offices of Carey Leisure and Neal -,"Clearwater, FL",$16 - $19 an hour,Litigation
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",CSS
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",SEO
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",Keyword research
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",Google Search Console
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",Google Analytics
SEO Specialist,Zehnder Communications - 3.4,"Nashville, TN","Estimated: $48,000 - $67,000 a year",Bachelor's degree
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Writing skills
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Social media management
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Marketing
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Editing
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Google AdWords
Communications Specialist,Matrix Human Services - 3.5,"Detroit, MI","Estimated: $47,000 - $61,000 a year",Bachelor's degree
Marketing Communications Specialist,"Moldex Metric, Inc. -","Culver City, CA","$80,000 - $90,000 a year",B2B marketing
Marketing Communications Specialist,"Moldex Metric, Inc. -","Culver City, CA","$80,000 - $90,000 a year",Communication skills
Marketing Communications Specialist,"Moldex Metric, Inc. -","Culver City, CA","$80,000 - $90,000 a year",Marketing
Marketing Communications Specialist,"Moldex Metric, Inc. -","Culver City, CA","$80,000 - $90,000 a year",Editing
Marketing Communications Specialist,"Moldex Metric, Inc. -","Culver City, CA","$80,000 - $90,000 a year",Bachelor's degree
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Project management
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Microsoft Excel
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Windows
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Microsoft Powerpoint
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Communication skills
Marketing Specialist,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Bachelor's degree
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Project management
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Microsoft Excel
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Windows
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Microsoft Powerpoint
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Communication skills
Marketing Coordinator,"Feldco Windows, Siding and Doors - 3.9","Des Plaines, IL","$50,000 - $60,000 a year",Bachelor's degree
Marketing Specialist,Andretti Indoor Karting & Games - 3.1,"Orlando, FL","Estimated: $25,000 - $35,000 a year",Driver's License
Marketing Specialist,Andretti Indoor Karting & Games - 3.1,"Orlando, FL","Estimated: $25,000 - $35,000 a year",Rally
Marketing Specialist,Andretti Indoor Karting & Games - 3.1,"Orlando, FL","Estimated: $25,000 - $35,000 a year",Guest services
Marketing Specialist,Andretti Indoor Karting & Games - 3.1,"Orlando, FL","Estimated: $25,000 - $35,000 a year",Leadership
Marketing Specialist,Andretti Indoor Karting & Games - 3.1,"Orlando, FL","Estimated: $25,000 - $35,000 a year",Marketing
Public Information Officer,Quest Corporation of America Inc - 3.7,"Orlando, FL","Estimated: $52,000 - $71,000 a year",Analysis skills
Public Information Officer,Quest Corporation of America Inc - 3.7,"Orlando, FL","Estimated: $52,000 - $71,000 a year",Marketing
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",Social media management
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",Adobe Premiere
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",Adobe Illustrator
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",Digital marketing
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",Google Search Console
Digital Content Specialist,City of Destiny -,"Apopka, FL","$40,000 - $50,000 a year",High school diploma or GED
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Microsoft Excel
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Microsoft Powerpoint
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Digital marketing
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Adobe Photoshop
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Communication skills
Marketing Communications Specialist,Eagle Roofing Products - 4.0,"Altamonte Springs, FL",null,Bachelor's degree
Digital Marketing Specialist,Superior Fireworks -,"Orange Park, FL",null,Google Ads
Digital Marketing Specialist,Superior Fireworks -,"Orange Park, FL",null,Bing Ads
Digital Marketing Specialist,Superior Fireworks -,"Orange Park, FL",null,Social media marketing
Digital Marketing Specialist,Superior Fireworks -,"Orange Park, FL",null,Digital marketing
Digital Marketing Specialist,Superior Fireworks -,"Orange Park, FL",null,Fireworks
Social Media and Digital Marketing Specialist,Bill Cramer Chevrolet Cadillac Buick GMC Inc - 1.0,"Panama City, FL",null,Microsoft Excel
Social Media and Digital Marketing Specialist,Bill Cramer Chevrolet Cadillac Buick GMC Inc - 1.0,"Panama City, FL",null,Google AdWords
Social Media and Digital Marketing Specialist,Bill Cramer Chevrolet Cadillac Buick GMC Inc - 1.0,"Panama City, FL",null,Adobe Premiere
Social Media and Digital Marketing Specialist,Bill Cramer Chevrolet Cadillac Buick GMC Inc - 1.0,"Panama City, FL",null,Facebook Advertising
Social Media and Digital Marketing Specialist,Bill Cramer Chevrolet Cadillac Buick GMC Inc - 1.0,"Panama City, FL",null,Adobe Photoshop
Marketing & Communications Specialist,Camp Twin Lakes Inc - 4.1,"Atlanta, GA","Estimated: $35,000 - $49,000 a year",
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Project management
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Google AdWords
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Adobe Experience Manager
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Digital marketing
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,B2B marketing
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Bachelor of Science
Marketing Professional,ComTec - 3.7,"Alpharetta, GA",$20 - $25 an hour,Bachelor's degree
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Social media management
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Google Ads
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Keyword research
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Content development
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Google Analytics
Digital Marketing Specialist,The Accel Group - 3.0,Iowa,"$40,000 - $55,000 a year",Bachelor's degree
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",Team management
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",Microsoft Excel
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",Microsoft Powerpoint
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",Financial services
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",B2B marketing
Senior Communications Specialist,Federal Home Loan Bank of Des Moines - 4.2,"Des Moines, IA","$70,000 - $80,000 a year",Bachelor's degree
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Writing skills
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Social listening
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Social media management
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Project management
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Microsoft Excel
Social Media Specialist- Hybrid,American Enterprise Services Company -,"Des Moines, IA","Estimated: $45,000 - $57,000 a year",Bachelor's degree
Marketing Specialist,BankIowa - 3.5,"Independence, IA","Estimated: $37,000 - $49,000 a year",UX
Marketing/Communications Digital Media Specialist,Southern Illinois Health - 3.5,"Carbondale, IL","$50,532 - $75,798 a year",Social media management
Marketing/Communications Digital Media Specialist,Southern Illinois Health - 3.5,"Carbondale, IL","$50,532 - $75,798 a year",Marketing
Marketing/Communications Digital Media Specialist,Southern Illinois Health - 3.5,"Carbondale, IL","$50,532 - $75,798 a year",Editing
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Digital marketing
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Continuous improvement
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Communication skills
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Photography
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Organizational skills
Social Media Specialist,"Scheels All Sports, Inc. - 3.9","Springfield, IL","Estimated: $28,000 - $42,000 a year",Bachelor's degree
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Adobe Premiere
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Adobe Photoshop
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Communication skills
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Adobe Creative Suite
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Social media management
Marketing Specialist,St John's Catholic Newman Center -,"Champaign, IL","$34,000 - $38,000 a year",Bachelor's degree
