job title,company name,location,salary,skills
Strategic Sourcing Specialist II,Clinical Reference Laboratory - 3.1,"Lenexa, KS","$52,500 - $100,000 a year",ERP systems
Strategic Sourcing Specialist II,Clinical Reference Laboratory - 3.1,"Lenexa, KS","$52,500 - $100,000 a year",Contracts
Strategic Sourcing Specialist II,Clinical Reference Laboratory - 3.1,"Lenexa, KS","$52,500 - $100,000 a year",High school diploma or GED
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Communication skills
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Manufacturing
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Customer service
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Microsoft Excel
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Transportation management systems
CUBE - Logistics Transportation Planner (Contract),corbion - 3.2,"Lenexa, KS","Estimated: $51,000 - $71,000 a year",Bachelor's degree
"Business Systems Analyst, Finance",Ocean Spray - 3.5,"Lakeville, MA","Estimated: $90,000 - $120,000 a year",Change management
"Business Systems Analyst, Finance",Ocean Spray - 3.5,"Lakeville, MA","Estimated: $90,000 - $120,000 a year",Analysis skills
"Business Systems Analyst, Finance",Ocean Spray - 3.5,"Lakeville, MA","Estimated: $90,000 - $120,000 a year",Manufacturing
"Business Systems Analyst, Finance",Ocean Spray - 3.5,"Lakeville, MA","Estimated: $90,000 - $120,000 a year",SAP S/4HANA
"Business Systems Analyst, Finance",Ocean Spray - 3.5,"Lakeville, MA","Estimated: $90,000 - $120,000 a year",SAP
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",SAP
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",E-commerce
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",ERP systems
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",Business analysis
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",Communication skills
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",Bachelor's degree
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",Master's degree
Technical Business Analyst,"Labviva, Inc. -","Boston, MA","Estimated: $93,000 - $120,000 a year",Master of Business Administration
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Microsoft Access
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Statistical analysis
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Analysis skills
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Microsoft Excel
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Nielsen
Sales Planning Analyst,Keurig Dr Pepper - 3.1,"Burlington, MA","Estimated: $81,000 - $110,000 a year",Bachelor's degree
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",Analysis skills
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",Customer service
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",Microsoft Excel
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",E-commerce
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",Sales
eShop Business Analyst (Product Management),Analog Devices - 3.9,"Wilmington, MA","Estimated: $87,000 - $110,000 a year",Bachelor's degree
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",Analysis skills
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",Customer service
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",Microsoft Excel
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",E-commerce
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",ERP systems
eShop Business Analyst (Pricing and Metrics),Analog Devices - 3.9,"Wilmington, MA","Estimated: $78,000 - $100,000 a year",Bachelor's degree
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",PMP
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Microsoft Excel
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Budgeting
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Microsoft Powerpoint
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Certified Defense Financial Manager
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Bachelor's degree
Senior Business Analyst - Active TS/SCI with Polygraph Required,Jacobs - 3.9,"Hanover, MD","Estimated: $100,000 - $130,000 a year",Master's degree
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Accounting
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Microsoft Excel
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,SAP
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Systems analysis
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Microsoft Powerpoint
Sr. ERP Business Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Bachelor's degree
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Requirements gathering
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Microsoft Excel
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,ERP systems
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,SAP BusinessObjects
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Communication skills
HRIS Reporting Analyst,Johns Hopkins Health System - 3.4,"Baltimore, MD",null,Bachelor's degree
"Senior Business Systems Analyst, Salesforce",ITHAKA - 4.2,"Ann Arbor, MI","$90,592 - $113,250 a year",SQL
"Senior Business Systems Analyst, Salesforce",ITHAKA - 4.2,"Ann Arbor, MI","$90,592 - $113,250 a year",B2B marketing
"Senior Business Systems Analyst, Salesforce",ITHAKA - 4.2,"Ann Arbor, MI","$90,592 - $113,250 a year",Pardot
"Senior Business Systems Analyst, Salesforce",ITHAKA - 4.2,"Ann Arbor, MI","$90,592 - $113,250 a year",Agile
"Senior Business Systems Analyst, Salesforce",ITHAKA - 4.2,"Ann Arbor, MI","$90,592 - $113,250 a year",Marketing
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Microsoft Excel
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Microsoft Powerpoint
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Leadership
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Communication skills
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",CPA
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Bachelor's degree
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Master of Business Administration
Group Finance Director,Masco - 3.4,"Livonia, MI","$178,400 - $280,390 a year",Master's degree
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",PMP
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",SQL
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",SAP S/4HANA
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",SAP
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",ERP systems
SAP Configuration Analyst,Tokyo Electron Limited - 3.9,"Chaska, MN","Estimated: $82,000 - $120,000 a year",Bachelor's degree
Dynamics Business Analyst-Remote,Starkey Hearing Technologies - 3.4,"Eden Prairie, MN","Estimated: $71,000 - $95,000 a year",Project management
Dynamics Business Analyst-Remote,Starkey Hearing Technologies - 3.4,"Eden Prairie, MN","Estimated: $71,000 - $95,000 a year",Analysis skills
Dynamics Business Analyst-Remote,Starkey Hearing Technologies - 3.4,"Eden Prairie, MN","Estimated: $71,000 - $95,000 a year",Relational databases
Dynamics Business Analyst-Remote,Starkey Hearing Technologies - 3.4,"Eden Prairie, MN","Estimated: $71,000 - $95,000 a year",Azure
Dynamics Business Analyst-Remote,Starkey Hearing Technologies - 3.4,"Eden Prairie, MN","Estimated: $71,000 - $95,000 a year",ERP systems
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",Writing skills
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",Project management
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",Analysis skills
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",SQL
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",Workday
Workday Reporting Specialist-Remote Eligible,RSM US LLP - 3.6,"Minneapolis, MN","Estimated: $64,000 - $88,000 a year",Bachelor's degree
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Accounting
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Microsoft Excel
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",ERP systems
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Financial report writing
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Business analysis
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Bachelor of Science
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Bachelor's degree
Business/Systems Analyst 2,University of Minnesota - 4.1,"Minneapolis, MN","$70,000 - $87,000 a year",Master's degree
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",Project management
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",Analysis skills
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",SQL
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",Jira
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",Business analysis
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",High school diploma or GED
IT Analyst II ( Weekend Day Shift),Milwaukee Electric Tool Corporation - 3.7,"Olive Branch, MS","Estimated: $50,000 - $68,000 a year",Associate's degree
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Project management
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Driver's License
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Software troubleshooting
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",IT
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Project management methodology
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Bachelor's degree
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",High school diploma or GED
Sr. Business Systems Analyst,"City of Wilmington, NC - 3.0","Wilmington, NC","$60,580 - $80,000 a year",Associate's degree
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",Analysis skills
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",Power BI
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",Relational databases
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",SQL
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",Microsoft Excel
Institutional Research Business Intelligence Analyst,Methodist University Inc - 4.1,"Fayetteville, NC","Estimated: $37,000 - $53,000 a year",Bachelor's degree
Finance Operations Senior Collections Analyst,RingCentral - 3.0,"Charlotte, NC","Estimated: $58,000 - $74,000 a year","Wills, trusts, & estate law"
Finance Operations Senior Collections Analyst,RingCentral - 3.0,"Charlotte, NC","Estimated: $58,000 - $74,000 a year",Microsoft Excel
Finance Operations Senior Collections Analyst,RingCentral - 3.0,"Charlotte, NC","Estimated: $58,000 - $74,000 a year",Cash application
Finance Operations Senior Collections Analyst,RingCentral - 3.0,"Charlotte, NC","Estimated: $58,000 - $74,000 a year",Analysis skills
Finance Operations Senior Collections Analyst,RingCentral - 3.0,"Charlotte, NC","Estimated: $58,000 - $74,000 a year",Tableau
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",Customer service
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",SQL
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",ERP systems
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",Application support
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",Software troubleshooting
IT Business Systems Analyst II,UNC Charlotte - 4.0,"Charlotte, NC","Estimated: $60,000 - $77,000 a year",Bachelor's degree
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Microsoft Access
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Microsoft Excel
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",SOX
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Microsoft Powerpoint
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Visio
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Bachelor's degree
IT SAP Business Analyst - Finance,Catalent - 3.1,"Morrisville, NC","Estimated: $65,000 - $96,000 a year",Master's degree
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Project management
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Power BI
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Supply chain management
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Azure
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Product management
Project Manager / Business Analyst,Milton CAT - 3.2,"Londonderry, NH",null,Bachelor's degree
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,Relational databases
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,Data modeling
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,SQL
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,ERP systems
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,Data visualization
Senior BI Analyst,University System of New Hampshire - 2.5,"Durham, NH",null,Bachelor's degree
FP&A Analyst,Mars - 3.8,"Newark, NJ","Estimated: $64,000 - $87,000 a year",Accounting
FP&A Analyst,Mars - 3.8,"Newark, NJ","Estimated: $64,000 - $87,000 a year",ERP systems
FP&A Analyst,Mars - 3.8,"Newark, NJ","Estimated: $64,000 - $87,000 a year",Business analysis
FP&A Analyst,Mars - 3.8,"Newark, NJ","Estimated: $64,000 - $87,000 a year",Microsoft Dynamics Navision
FP&A Analyst,Mars - 3.8,"Newark, NJ","Estimated: $64,000 - $87,000 a year",Bachelor's degree
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Writing skills
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Unit testing
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Analysis skills
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Microsoft Excel
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",SAP
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Bachelor's degree
Staff Business Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $98,000 - $140,000 a year",Master's degree
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",Analysis skills
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",Manufacturing
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",Business analysis
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",SAP ERP
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",SAP Supply Chain Management
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",Bachelor of Science
Sr. Staff SAP PP Analyst,ZT Systems - 3.0,"Secaucus, NJ","Estimated: $110,000 - $160,000 a year",Bachelor's degree
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",Project management
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",Customer service
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",Jira
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",IT project management
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",Scrum
Business Systems Analyst,Dassault Falcon Jet - 3.6,"Little Ferry, NJ","Estimated: $67,000 - $89,000 a year",Bachelor's degree
Business Analyst,University of New Mexico - 4.0,"Albuquerque, NM","$3,732 - $5,996 a month",Analysis skills
Business Analyst,University of New Mexico - 4.0,"Albuquerque, NM","$3,732 - $5,996 a month",Research
Business Analyst,University of New Mexico - 4.0,"Albuquerque, NM","$3,732 - $5,996 a month",ERP systems
Business Analyst,University of New Mexico - 4.0,"Albuquerque, NM","$3,732 - $5,996 a month",Ellucian
Business Analyst,University of New Mexico - 4.0,"Albuquerque, NM","$3,732 - $5,996 a month",Communication skills
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Project management
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Analysis skills
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Database management
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Relational databases
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Supply chain
Senior Business Systems Analyst (PE-CC),Light & Wonder - 4.7,"Las Vegas, NV","Estimated: $85,000 - $110,000 a year",Bachelor's degree
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Writing skills
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Accounting
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Analysis skills
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Cost accounting
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Customer service
Sr. Business Analyst (PENA),Panasonic Energy of North America - 3.0,"Sparks, NV","Estimated: $68,000 - $100,000 a year",Bachelor's degree
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Software troubleshooting
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Project management
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Accounting
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Analysis skills
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Oracle
"Senior Analyst, Financial Systems",Conde Nast - 4.0,"New York, NY","Estimated: $77,000 - $100,000 a year",Bachelor's degree
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",PMP
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",Scrum
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",LMS
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",Microsoft Project
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",Communication skills
IT Project Manager/Business Analyst,The City University of New York (CUNY) - 3.9,"New York, NY","$105,000 - $120,000 a year",Master's degree
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",Project planning
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",Quality management
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",Negotiation
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",ERP systems
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",Business analysis
Test Lead - Validation SME Lead,Capgemini - 3.8,"New York, NY","Estimated: $87,000 - $120,000 a year",Bachelor's degree
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",Project management
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",SQL
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",Tableau
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",ERP systems
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",Business analysis
IT Business Analyst (Strategic Enrollment & Student Experience),Nazareth College - 4.2,"Rochester, NY","Estimated: $54,000 - $74,000 a year",Bachelor's degree
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",Requirements gathering
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",Azure
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",ERP systems
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",NetSuite
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",Application development
"Business Process Analyst, Manufacturing & Supply Chain",AtriCure - 3.3,"Mason, OH","Estimated: $79,000 - $110,000 a year",Bachelor's degree
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",Project management
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",Cognos
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",SQL
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",Workday
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",ERP systems
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",Bachelor's degree
ERP/SIS Business Analyst and Programmer,Denison University - 4.4,"Granville, OH","Estimated: $64,000 - $91,000 a year",Associate's degree
