job title,salary,Min Salary,Max Salary,skills
Marketing Specialist,"$35,199 - $90,541 a year",35199 , 90541,"['Social media management', 'Computer skills', 'Digital marketing', 'Communication skills', 'Marketing', ""Bachelor's degree""]"
Marketing Specialist,"$36,000 - $60,000 a year",36000 , 60000,"['Social media management', 'Multichannel marketing', 'E-commerce', 'SEO', 'Keyword research', ""Bachelor's degree""]"
Digital Marketing Specialist,$37 - $39 an hour,37 , 39,"['Google Analytics Certification', 'Microsoft Excel', 'Budgeting', 'Microsoft Powerpoint', 'Google Analytics']"
Marketing Specialist,"$37,000 - $42,000 a year",37000 , 42000,"['Marketing', 'Digital marketing', 'Adobe Creative Suite', 'Google AdWords']"
Media Specialist,$37.00 - $57.35 an hour,37.00 , 57.35,"['Social listening', 'Social media management', 'Marketing', 'Customer relationship management', ""Bachelor's degree""]"
Marketing Specialist,$37.90 an hour,37.90,0,"['Social media management', 'Content creation', 'Content management', 'Video production', 'High school diploma or GED']"
Content Specialist,"$38,000 - $42,000 a year",38000 , 42000,"['Writing skills', 'Social media management', 'Adobe Creative Suite', 'Microsoft Office', ""Bachelor's degree""]"
Media Specialist,"$38,000 - $50,000 a year",38000 , 50000,"['Social media management', 'Customer service', 'Social media marketing', 'Press releases', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree"", 'High school diploma or GED']"
Media Specialist,"$38,000 - $50,000 a year",38000 , 50000,"['Social media management', 'Customer service', 'Social media marketing', 'Press releases', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree"", 'High school diploma or GED']"
Marketing Specialist,"$38,000 a year",38000,0,"['Social media management', 'Adobe Premiere', 'Adobe Illustrator', 'Adobe Photoshop', 'Communication skills', ""Bachelor's degree""]"
Marketing Specialist,"$4,975 - $5,492 a month",4975 , 5492 a month,"['WCAG', 'CSS', 'Windows', 'Mac OS', 'Adobe Premiere', ""Bachelor's degree""]"
Digital Marketing Strategist,"$40,000 - $45,000 a year",40000 , 45000,"['Google Ads', 'CSS', 'Google AdWords', 'Digital marketing', 'Google Search Console', 'Marketing', 'Web analytics', 'SEO tools']"
Communications Specialist,"$40,000 - $45,000 a year",40000 , 45000,['Digital marketing']
Media Specialist,"$40,000 - $45,000 a year",40000 , 45000,"['Marketing', 'Adobe InDesign', 'Adobe Creative Suite']"
Marketing Specialist,"$40,000 - $46,000 a year",40000 , 46000,"['CSS', 'AP style', 'Adobe Photoshop', 'Direct marketing', 'Editing', ""Bachelor's degree""]"
Media Specialist,"$40,000 - $47,000 a year",40000 , 47000,"['Writing skills', 'Social media management', 'Microsoft Excel', 'SEO', 'Microsoft Powerpoint', 'Bachelor of Science', ""Bachelor's degree"", 'Marketing', 'SEO', 'Social media management']"
Content Specialist,"$40,000 - $50,000 a year",40000 , 50000,"['Social media management', 'Adobe Premiere', 'Adobe Illustrator', 'Digital marketing', 'Google Search Console', 'High school diploma or GED', 'PPC Campaign Management', 'SEO tools', 'Digital marketing']"
Media Specialist,"$40,000 - $50,000 a year",40000 , 50000,"['Google Ads', 'Analysis skills', 'Facebook Advertising', 'Google Analytics', 'Performance marketing', ""Bachelor's degree""]"
Digital Marketing Specialist,"$40,000 - $55,000 a year",40000 , 55000,"['Social media management', 'Google Ads', 'Keyword research', 'Content development', 'Google Analytics', ""Bachelor's degree""]"
Media Specialist,"$40,000 - $55,000 a year",40000 , 55000,"['Marketing', 'Microsoft Excel', 'Microsoft Word']"
Marketing Specialist,"$40,000 - $60,000 a year",40000 , 60000,"['Social media management', 'Multichannel marketing', 'E-commerce', 'SEO', 'Keyword research', ""Bachelor's degree""]"
Digital Marketing Specialist,"$40,000 - $60,000 a year",40000 , 60000,"['Digital marketing', 'WordPress', 'Communication skills', 'SEO tools']"
Digital Marketing Specialist,"$40,000 - $75,000 a year",40000 , 75000,"['Analysis skills', 'Microsoft Excel', 'Negotiation', 'Sales', 'Microsoft Powerpoint']"
Field Marketing Specialist,"$40,000 a year",40000,0,"['Sales', 'Digital marketing', 'Communication skills', 'Event marketing', 'Microsoft Office']"
Media Specialist,"$41,600 - $49,920 a year",41600 , 49920,"['Writing skills', 'Social media management', 'Google Analytics', 'WordPress', 'Marketing']"
Communications Specialist,"$42,000 - $45,000 a year",42000 , 45000,"['Writing skills', 'Social media management', 'Customer service', 'Microsoft Excel', 'Social media marketing', ""Bachelor's degree""]"
Marketing Specialist,"$42,296 - $50,937 a year",42296 , 50937,"['Adobe Photoshop', 'Photography', 'Social media management', 'Database management', 'Computer skills', ""Bachelor's degree""]"
Digital Marketing Specialist,"$42,500 - $62,500 a year",42500 , 62500,"['Google Ads', 'CSS', 'Google AdWords', 'Responsive web design', 'Google Search Console']"
Communications Specialist,"$43,400 - $71,700 a year",43400 , 71700,"['Writing skills', 'Social media management', 'Project management', 'Adobe Illustrator', 'Microsoft Outlook', ""Bachelor's degree""]"
Marketing Specialist,"$44,000 - $46,000 a year",44000 , 46000,"['Google Ads', 'Social media marketing', 'Customer relationship management', 'Digital marketing', 'WordPress', ""Bachelor's degree""]"
