,job title,skills,min salary,max salary,avg salary,soft skills,business skills,technical skills
1654,Communications Specialist,Microsoft Excel,41000,55000,48000.0,,,Microsoft Excel
1655,Communications Specialist,Human resources,41000,55000,48000.0,Human resources,,
1656,Communications Specialist,,41000,55000,48000.0,,,
1657,Communications Specialist,Microsoft Excel,48000,58000,53000.0,,,Microsoft Excel
1658,Communications Specialist,Adobe Photoshop,48000,58000,53000.0,,,Adobe Photoshop
1659,Communications Specialist,WordPress,48000,58000,53000.0,,,WordPress
1660,Communications Specialist,Communication skills,48000,58000,53000.0,Communication skills,,
1661,Communications Specialist,Writing skills,48000,58000,53000.0,Writing skills,,
1662,Communications Specialist,,48000,58000,53000.0,,,
1663,Content Specialist,Writing skills,38000,42000,40000.0,Writing skills,,
1664,Content Specialist,Social media management,38000,42000,40000.0,,Social media management,
1665,Content Specialist,Adobe Creative Suite,38000,42000,40000.0,,,Adobe Creative Suite
1666,Content Specialist,Microsoft Office,38000,42000,40000.0,,,Microsoft Office
1667,Content Specialist,,38000,42000,40000.0,,,
1668,Marketing Specialist,Social media management,90000,110000,100000.0,,Social media management,
1669,Marketing Specialist,Analysis skills,90000,110000,100000.0,,,Analysis skills
1670,Marketing Specialist,Certified Salesforce Administrator,90000,110000,100000.0,,,Certified Salesforce Administrator
1671,Marketing Specialist,Marketing automation,90000,110000,100000.0,,,Marketing automation
1672,Marketing Specialist,Communication skills,90000,110000,100000.0,Communication skills,,
1673,Marketing Specialist,,90000,110000,100000.0,,,
1674,Marketing Specialist,,90000,110000,100000.0,,,
1675,Marketing Specialist,,90000,110000,100000.0,,,
1676,Media Specialist,Microsoft Project,75000,78000,76500.0,,,Microsoft Project
1677,Media Specialist,AP style,75000,78000,76500.0,,AP style,
1678,Media Specialist,Editing,75000,78000,76500.0,,,Editing
1679,Media Specialist,Photography,75000,78000,76500.0,,,Photography
1680,Media Specialist,Microsoft Office,75000,78000,76500.0,,,Microsoft Office
1681,Media Specialist,,75000,78000,76500.0,,,
1682,Media Specialist,,75000,78000,76500.0,,,
1683,Digital Marketing Specialist,Social media management,71000,92000,81500.0,,Social media management,
1684,Digital Marketing Specialist,Direct sales,71000,92000,81500.0,,,Direct sales
1685,Digital Marketing Specialist,Marketing,71000,92000,81500.0,,,Marketing
1686,Digital Marketing Specialist,Digital marketing,71000,92000,81500.0,,,Digital marketing
1687,Digital Marketing Specialist,,71000,92000,81500.0,,,
1688,Marketing Specialist,HubSpot,60000,80000,70000.0,,,HubSpot
1689,Marketing Specialist,Adobe Photoshop,60000,80000,70000.0,,,Adobe Photoshop
1690,Marketing Specialist,WordPress,60000,80000,70000.0,,,WordPress
1691,Marketing Specialist,Communication skills,60000,80000,70000.0,Communication skills,,
1692,Marketing Specialist,Editing,60000,80000,70000.0,,,Editing
1693,Marketing Specialist,,60000,80000,70000.0,,,
1694,Marketing Specialist,,60000,80000,70000.0,,,
1695,Marketing Specialist,Manufacturing,45000,50000,47500.0,,Manufacturing,
1696,Marketing Specialist,HubSpot,45000,50000,47500.0,,,HubSpot
1697,Marketing Specialist,Digital marketing,45000,50000,47500.0,,,Digital marketing
1698,Marketing Specialist,Adobe Photoshop,45000,50000,47500.0,,,Adobe Photoshop
1699,Marketing Specialist,B2B marketing,45000,50000,47500.0,,B2B marketing,
1700,Marketing Specialist,Writing skills,62000,82000,72000.0,Writing skills,,
1701,Marketing Specialist,Social media management,62000,82000,72000.0,,Social media management,
1702,Marketing Specialist,Multichannel marketing,62000,82000,72000.0,,Multichannel marketing,
1703,Marketing Specialist,Analysis skills,62000,82000,72000.0,,,Analysis skills
1704,Marketing Specialist,Microsoft Excel,62000,82000,72000.0,,,Microsoft Excel
1705,Marketing Specialist,,62000,82000,72000.0,,,
1706,Marketing Specialist,Project management,54000,70000,62000.0,,Project management,
1707,Marketing Specialist,Content creation,54000,70000,62000.0,,,Content creation
1708,Marketing Specialist,Sales,54000,70000,62000.0,,,Sales
1709,Marketing Specialist,Adobe Illustrator,54000,70000,62000.0,,,Adobe Illustrator
1710,Marketing Specialist,Data collection,54000,70000,62000.0,,Data collection,
1711,Marketing Specialist,,54000,70000,62000.0,,,
1712,Media Specialist,Social media management,37000,49000,43000.0,,Social media management,
1713,Media Specialist,WordPress,37000,49000,43000.0,,,WordPress
1714,Media Specialist,Google Suite,37000,49000,43000.0,,Google Suite,
1715,Media Specialist,Communication skills,37000,49000,43000.0,Communication skills,,
1716,Media Specialist,Marketing,37000,49000,43000.0,,,Marketing
1717,Media Specialist,,37000,49000,43000.0,,,
1718,Media Specialist,,37000,49000,43000.0,,,
1719,Media Specialist,,37000,49000,43000.0,,,
1720,Marketing Specialist,Word processing,40000,54000,47000.0,,,Word processing
1721,Marketing Specialist,Accounting,40000,54000,47000.0,,,
1722,Marketing Specialist,CSS,40000,54000,47000.0,,,CSS
1723,Marketing Specialist,Microsoft Excel,40000,54000,47000.0,,,Microsoft Excel
1724,Marketing Specialist,Communication skills,40000,54000,47000.0,Communication skills,,
1725,Marketing Specialist,,40000,54000,47000.0,,,
1726,Marketing Specialist,Organization design,88000,120000,104000.0,,,Organization design
1727,Marketing Specialist,Social media marketing,88000,120000,104000.0,,,
1728,Marketing Specialist,Digital marketing,88000,120000,104000.0,,,Digital marketing
1729,Marketing Specialist,Care plans,88000,120000,104000.0,,,
1730,Marketing Specialist,Product development,88000,120000,104000.0,,,
1731,Marketing Specialist,,88000,120000,104000.0,,,
1732,Communications Specialist,Project management,58000,70000,64000.0,,Project management,
1733,Communications Specialist,Buffer,58000,70000,64000.0,,,Buffer
1734,Communications Specialist,WordPress,58000,70000,64000.0,,,WordPress
1735,Communications Specialist,Analytics,58000,70000,64000.0,,,Analytics
1736,Communications Specialist,Smartsheet,58000,70000,64000.0,,,Smartsheet
1737,Communications Specialist,,58000,70000,64000.0,,,
1738,Digital Marketing Specialist,Google Ads,70000,110000,90000.0,,,Google Ads
1739,Digital Marketing Specialist,Google AdWords,70000,110000,90000.0,,,Google AdWords
1740,Digital Marketing Specialist,Adobe Photoshop,70000,110000,90000.0,,,Adobe Photoshop
1741,Digital Marketing Specialist,WordPress,70000,110000,90000.0,,,WordPress
1742,Digital Marketing Specialist,Adobe Illustrator,70000,110000,90000.0,,,Adobe Illustrator
1743,Communications Specialist,,110000,150000,130000.0,,,
1744,Marketing Specialist,Communication skills,95000,130000,112500.0,Communication skills,,
1745,Marketing Specialist,Marketing,95000,130000,112500.0,,,Marketing
1746,Marketing Specialist,Customer service,95000,130000,112500.0,Customer service,,
1747,Marketing Specialist,Product management,95000,130000,112500.0,,Product management,
1748,Marketing Specialist,Data mining,95000,130000,112500.0,,,
1749,Marketing Specialist,,95000,130000,112500.0,,,
1750,Communications Specialist,Communication skills,60000,70000,65000.0,Communication skills,,
1751,Communications Specialist,Social media management,60000,70000,65000.0,,Social media management,
1752,Communications Specialist,Project management,60000,70000,65000.0,,Project management,
1753,Communications Specialist,Clinical trials,60000,70000,65000.0,,,
1754,Communications Specialist,,60000,70000,65000.0,,,
1755,Communications Specialist,,60000,70000,65000.0,,,
1756,Communications Specialist,Writing skills,74000,110000,92000.0,Writing skills,,
1757,Communications Specialist,Analysis skills,74000,110000,92000.0,,,Analysis skills
1758,Communications Specialist,Communication skills,74000,110000,92000.0,Communication skills,,
1759,Communications Specialist,Analytics,74000,110000,92000.0,,,Analytics
1760,Communications Specialist,Content management systems,74000,110000,92000.0,,Content management systems,Content management systems
1761,Communications Specialist,,74000,110000,92000.0,,,
1762,Marketing Specialist,Project management,67000,91000,79000.0,,Project management,
1763,Marketing Specialist,Marketing,67000,91000,79000.0,,,Marketing
1764,Marketing Specialist,Affiliate marketing,67000,91000,79000.0,,Affiliate marketing,
1765,Marketing Specialist,Social media marketing,67000,91000,79000.0,,,
1766,Marketing Specialist,E-commerce,67000,91000,79000.0,,,E-commerce
1767,Marketing Specialist,,67000,91000,79000.0,,,
1768,Media Specialist,Writing skills,40000,47000,43500.0,Writing skills,,
1769,Media Specialist,Social media management,40000,47000,43500.0,,Social media management,
1770,Media Specialist,Microsoft Excel,40000,47000,43500.0,,,Microsoft Excel
1771,Media Specialist,SEO,40000,47000,43500.0,,,SEO
1772,Media Specialist,Microsoft Powerpoint,40000,47000,43500.0,,,Microsoft Powerpoint
1773,Media Specialist,,40000,47000,43500.0,,,
1774,Media Specialist,,40000,47000,43500.0,,,
1775,Communications Specialist,Military,57324,77028,67176.0,,,
1776,Communications Specialist,,57324,77028,67176.0,,,
1777,Communications Specialist,,57324,77028,67176.0,,,
1778,Communications Specialist,,57324,77028,67176.0,,,
1779,Marketing Specialist,Social media management,59000,83000,71000.0,,Social media management,
1780,Marketing Specialist,Product demos,59000,83000,71000.0,,,
1781,Marketing Specialist,Teaching,59000,83000,71000.0,Teaching,,
1782,Marketing Specialist,Marketing,59000,83000,71000.0,,,Marketing
1783,Marketing Specialist,,59000,83000,71000.0,,,
1784,Marketing Specialist,Facebook Advertising,80000,95000,87500.0,,Facebook Advertising,
1785,Marketing Specialist,Computer networking,80000,95000,87500.0,,,Computer networking
1786,Marketing Specialist,Linkbuilding,80000,95000,87500.0,,,Linkbuilding
1787,Marketing Specialist,Purchasing,80000,95000,87500.0,Purchasing,,
1788,Marketing Specialist,Project management,80000,95000,87500.0,,Project management,
1789,Marketing Specialist,,80000,95000,87500.0,,,
1790,Media Specialist,Social media management,45000,59000,52000.0,,Social media management,
1791,Media Specialist,Adobe Premiere,45000,59000,52000.0,,,Adobe Premiere
1792,Media Specialist,Digital marketing,45000,59000,52000.0,,,Digital marketing
1793,Media Specialist,Adobe Photoshop,45000,59000,52000.0,,,Adobe Photoshop
1794,Media Specialist,Communication skills,45000,59000,52000.0,Communication skills,,
1795,Media Specialist,,45000,59000,52000.0,,,
1796,Media Specialist,,45000,59000,52000.0,,,
1797,Content Specialist,Social media management,47000,70000,58500.0,,Social media management,
1798,Content Specialist,Content creation,47000,70000,58500.0,,,Content creation
1799,Content Specialist,B2B marketing,47000,70000,58500.0,,B2B marketing,
1800,Content Specialist,Marketing,47000,70000,58500.0,,,Marketing
1801,Content Specialist,Editing,47000,70000,58500.0,,,Editing
1802,Content Specialist,,47000,70000,58500.0,,,
1803,Marketing Specialist,Writing skills,66000,84000,75000.0,Writing skills,,
1804,Marketing Specialist,Social media management,66000,84000,75000.0,,Social media management,
1805,Marketing Specialist,CRM software,66000,84000,75000.0,,,CRM software
1806,Marketing Specialist,Leadership,66000,84000,75000.0,Leadership,,
1807,Marketing Specialist,Communication skills,66000,84000,75000.0,Communication skills,,
1808,Marketing Specialist,Project planning,78000,96000,87000.0,,Project planning,
1809,Marketing Specialist,Microsoft Excel,78000,96000,87000.0,,,Microsoft Excel
1810,Marketing Specialist,Microsoft Powerpoint,78000,96000,87000.0,,,Microsoft Powerpoint
1811,Marketing Specialist,Adobe Photoshop,78000,96000,87000.0,,,Adobe Photoshop
1812,Marketing Specialist,Communication skills,78000,96000,87000.0,Communication skills,,
1813,Digital Marketing Specialist,Social media management,100000,130000,115000.0,,Social media management,
1814,Digital Marketing Specialist,SEO,100000,130000,115000.0,,,SEO
1815,Digital Marketing Specialist,Digital marketing,100000,130000,115000.0,,,Digital marketing
1816,Digital Marketing Specialist,Lead generation,100000,130000,115000.0,,Lead generation,
1817,Digital Marketing Specialist,Marketing,100000,130000,115000.0,,,Marketing
1818,Digital Marketing Specialist,,100000,130000,115000.0,,,
1819,Marketing Specialist,Communication skills,57000,78000,67500.0,Communication skills,,
1820,Marketing Specialist,Marketing,57000,78000,67500.0,,,Marketing
1821,Marketing Specialist,,57000,78000,67500.0,,,
1822,Marketing Specialist,Social media management,61000,89000,75000.0,,Social media management,
1823,Marketing Specialist,Project management,61000,89000,75000.0,,Project management,
1824,Marketing Specialist,Analysis skills,61000,89000,75000.0,,,Analysis skills
1825,Marketing Specialist,Marketing automation,61000,89000,75000.0,,,Marketing automation
1826,Marketing Specialist,B2B marketing,61000,89000,75000.0,,B2B marketing,
1827,Advertising Specialist,Google Ads,70000,80000,75000.0,,,Google Ads
1828,Advertising Specialist,Digital marketing,70000,80000,75000.0,,,Digital marketing
1829,Advertising Specialist,Lead generation,70000,80000,75000.0,,Lead generation,
1830,Advertising Specialist,Business management,70000,80000,75000.0,,,
1831,Advertising Specialist,Social media management,70000,80000,75000.0,,Social media management,
1832,Marketing Specialist,Sales,85000,110000,97500.0,,,Sales
1833,Marketing Specialist,Product management,85000,110000,97500.0,,Product management,
1834,Marketing Specialist,Business development,85000,110000,97500.0,,,Business development
1835,Marketing Specialist,Communication skills,85000,110000,97500.0,Communication skills,,
1836,Marketing Specialist,Microsoft Office,85000,110000,97500.0,,,Microsoft Office
1837,Marketing Specialist,,85000,110000,97500.0,,,
1838,Marketing Specialist,,85000,110000,97500.0,,,
1839,Marketing Specialist,Project management,55000,74000,64500.0,,Project management,
1840,Marketing Specialist,Marketing,55000,74000,64500.0,,,Marketing
1841,Marketing Specialist,,55000,74000,64500.0,,,
1842,Marketing Specialist,Product management,87000,110000,98500.0,,Product management,
1843,Marketing Specialist,Time management,87000,110000,98500.0,Time management,,
1844,Marketing Specialist,Microsoft Office,87000,110000,98500.0,,,Microsoft Office
1845,Marketing Specialist,,87000,110000,98500.0,,,
1846,Digital Marketing Specialist,Google Ads,74000,100000,87000.0,,,Google Ads
1847,Digital Marketing Specialist,HubSpot,74000,100000,87000.0,,,HubSpot
1848,Digital Marketing Specialist,Performance marketing,74000,100000,87000.0,,,Performance marketing
1849,Digital Marketing Specialist,A/B testing,74000,100000,87000.0,,A/B testing,
1850,Digital Marketing Specialist,Google Tag Manager,74000,100000,87000.0,,Google Tag Manager,
1851,Digital Marketing Specialist,,74000,100000,87000.0,,,
1852,Digital Marketing Specialist,,74000,100000,87000.0,,,
1853,Media Specialist,Google AdWords,30000,45000,37500.0,,,Google AdWords
1854,Media Specialist,Microsoft Powerpoint,30000,45000,37500.0,,,Microsoft Powerpoint
1855,Media Specialist,WordPress,30000,45000,37500.0,,,WordPress
1856,Media Specialist,Communication skills,30000,45000,37500.0,Communication skills,,
1857,Media Specialist,Marketing,30000,45000,37500.0,,,Marketing
1858,Media Specialist,Google Ads,81000,99000,90000.0,,,Google Ads
1859,Media Specialist,Analysis skills,81000,99000,90000.0,,,Analysis skills
1860,Media Specialist,Attribution modeling,81000,99000,90000.0,,,Attribution modeling
1861,Media Specialist,E-commerce,81000,99000,90000.0,,,E-commerce
1862,Media Specialist,Negotiation,81000,99000,90000.0,Negotiation,,
1863,Media Specialist,,81000,99000,90000.0,,,
1864,Marketing Specialist,Microsoft Excel,75000,85000,80000.0,,,Microsoft Excel
1865,Marketing Specialist,Marketing automation,75000,85000,80000.0,,,Marketing automation
1866,Marketing Specialist,HubSpot,75000,85000,80000.0,,,HubSpot
1867,Marketing Specialist,Microsoft Powerpoint,75000,85000,80000.0,,,Microsoft Powerpoint
1868,Marketing Specialist,WordPress,75000,85000,80000.0,,,WordPress
1869,Marketing Specialist,,75000,85000,80000.0,,,
1870,Digital Marketing Specialist,Social media management,45000,55000,50000.0,,Social media management,
1871,Digital Marketing Specialist,Google Ads,45000,55000,50000.0,,,Google Ads
1872,Digital Marketing Specialist,Keyword research,45000,55000,50000.0,,,Keyword research
1873,Digital Marketing Specialist,Digital marketing,45000,55000,50000.0,,,Digital marketing
1874,Digital Marketing Specialist,Linkbuilding,45000,55000,50000.0,,,Linkbuilding
1875,Communications Specialist,Project management,41000,53000,47000.0,,Project management,
1876,Communications Specialist,Technical sales,41000,53000,47000.0,Technical sales,,
1877,Communications Specialist,SharePoint,41000,53000,47000.0,,,
1878,Communications Specialist,Marketing,41000,53000,47000.0,,,Marketing
1879,Communications Specialist,Adobe Creative Suite,41000,53000,47000.0,,,Adobe Creative Suite
1880,Communications Specialist,,41000,53000,47000.0,,,
1881,Marketing Specialist,Google Ads,87000,120000,103500.0,,,Google Ads
1882,Marketing Specialist,Marketing,87000,120000,103500.0,,,Marketing
1883,Marketing Specialist,,87000,120000,103500.0,,,
1884,Marketing Specialist,,87000,120000,103500.0,,,
1885,Digital Marketing Specialist,Google Ads,50000,56000,53000.0,,,Google Ads
1886,Digital Marketing Specialist,Digital marketing,50000,56000,53000.0,,,Digital marketing
1887,Digital Marketing Specialist,Communication skills,50000,56000,53000.0,Communication skills,,
1888,Digital Marketing Specialist,Proofreading,50000,56000,53000.0,,Proofreading,
1889,Digital Marketing Specialist,Writing skills,50000,56000,53000.0,Writing skills,,
1890,Advertising Specialist,Analysis skills,61000,85000,73000.0,,,Analysis skills
1891,Advertising Specialist,Research,61000,85000,73000.0,Research,,
1892,Advertising Specialist,SharePoint,61000,85000,73000.0,,,
1893,Advertising Specialist,Communication skills,61000,85000,73000.0,Communication skills,,
1894,Advertising Specialist,Securities law,61000,85000,73000.0,,Securities law,
1895,Advertising Specialist,,61000,85000,73000.0,,,
1896,Media Specialist,B2B marketing,42000,59000,50500.0,,B2B marketing,
1897,Media Specialist,Analysis skills,42000,59000,50500.0,,,Analysis skills
1898,Media Specialist,Editing,42000,59000,50500.0,,,Editing
1899,Media Specialist,Video production,42000,59000,50500.0,,Video production,
1900,Media Specialist,SEO,42000,59000,50500.0,,,SEO
1901,Content Specialist,Writing skills,85000,100000,92500.0,Writing skills,,
1902,Content Specialist,Content creation,85000,100000,92500.0,,,Content creation
1903,Content Specialist,Marketing,85000,100000,92500.0,,,Marketing
1904,Content Specialist,Editing,85000,100000,92500.0,,,Editing
1905,Content Specialist,Time management,85000,100000,92500.0,Time management,,
1906,Media Specialist,Final Cut Pro,45000,50000,47500.0,,,Final Cut Pro
1907,Media Specialist,Construction,45000,50000,47500.0,,Construction,
1908,Media Specialist,Avid,45000,50000,47500.0,,,Avid
1909,Media Specialist,Post-production,45000,50000,47500.0,,Post-production,
1910,Media Specialist,Photography,45000,50000,47500.0,,,Photography
1911,Media Specialist,,45000,50000,47500.0,,,
1912,Communications Specialist,Writing skills,55000,68000,61500.0,Writing skills,,
1913,Communications Specialist,Social media management,55000,68000,61500.0,,Social media management,
1914,Communications Specialist,Computer skills,55000,68000,61500.0,Computer skills,,
1915,Communications Specialist,AP style,55000,68000,61500.0,,AP style,
1916,Communications Specialist,Editing,55000,68000,61500.0,,,Editing
1917,Communications Specialist,,55000,68000,61500.0,,,
1918,Communications Specialist,,55000,68000,61500.0,,,
1919,PPC Specialist,Google Ads,50000,65000,57500.0,,,Google Ads
1920,PPC Specialist,Digital marketing,50000,65000,57500.0,,,Digital marketing
1921,PPC Specialist,Google Analytics,50000,65000,57500.0,,,Google Analytics
1922,PPC Specialist,Purchasing,50000,65000,57500.0,Purchasing,,
1923,Marketing Specialist,Upselling,50000,80000,65000.0,,Upselling,
1924,Marketing Specialist,Communication skills,50000,80000,65000.0,Communication skills,,
1925,Marketing Specialist,Marketing,50000,80000,65000.0,,,Marketing
1926,Marketing Specialist,Microsoft Excel,50000,71000,60500.0,,,Microsoft Excel
1927,Marketing Specialist,Microsoft Powerpoint,50000,71000,60500.0,,,Microsoft Powerpoint
1928,Marketing Specialist,Communication skills,50000,71000,60500.0,Communication skills,,
1929,Marketing Specialist,Editing,50000,71000,60500.0,,,Editing
1930,Marketing Specialist,Microsoft Office,50000,71000,60500.0,,,Microsoft Office
1931,Marketing Specialist,,50000,71000,60500.0,,,
1932,Media Specialist,Social media management,56000,75000,65500.0,,Social media management,
1933,Media Specialist,Adobe Premiere,56000,75000,65500.0,,,Adobe Premiere
1934,Media Specialist,Adobe Illustrator,56000,75000,65500.0,,,Adobe Illustrator
1935,Media Specialist,Microsoft Powerpoint,56000,75000,65500.0,,,Microsoft Powerpoint
1936,Media Specialist,Adobe Photoshop,56000,75000,65500.0,,,Adobe Photoshop
1937,Media Specialist,,56000,75000,65500.0,,,
1938,Communications Specialist,Social media management,77000,119000,98000.0,,Social media management,
1939,Communications Specialist,Editing,77000,119000,98000.0,,,Editing
1940,Communications Specialist,Photography,77000,119000,98000.0,,,Photography
1941,Communications Specialist,Microsoft Office,77000,119000,98000.0,,,Microsoft Office
1942,Communications Specialist,Organizational skills,77000,119000,98000.0,Organizational skills,,
1943,Content Specialist,Writing skills,99800,139293,119546.5,Writing skills,,
1944,Content Specialist,Marketing,99800,139293,119546.5,,,Marketing
1945,Content Specialist,Editing,99800,139293,119546.5,,,Editing
1946,Content Specialist,Time management,99800,139293,119546.5,Time management,,
1947,Content Specialist,,99800,139293,119546.5,,,
1948,Marketing Specialist,CSS,80000,100000,90000.0,,,CSS
1949,Marketing Specialist,Google AdWords,80000,100000,90000.0,,,Google AdWords
1950,Marketing Specialist,Digital marketing,80000,100000,90000.0,,,Digital marketing
1951,Marketing Specialist,Content development,80000,100000,90000.0,,,Content development
1952,Marketing Specialist,Communication skills,80000,100000,90000.0,Communication skills,,
1953,Marketing Specialist,,80000,100000,90000.0,,,
1954,Marketing Specialist,,80000,100000,90000.0,,,
1955,Marketing Specialist,,80000,100000,90000.0,,,
1956,Media Specialist,Social media management,55000,70000,62500.0,,Social media management,
1957,Media Specialist,Customer service,55000,70000,62500.0,Customer service,,
1958,Media Specialist,Adobe Illustrator,55000,70000,62500.0,,,Adobe Illustrator
1959,Media Specialist,SEO,55000,70000,62500.0,,,SEO
1960,Media Specialist,Adobe Photoshop,55000,70000,62500.0,,,Adobe Photoshop
1961,Media Specialist,,55000,70000,62500.0,,,
1962,Digital Marketing Specialist,Analysis skills,40000,75000,57500.0,,,Analysis skills
1963,Digital Marketing Specialist,Microsoft Excel,40000,75000,57500.0,,,Microsoft Excel
1964,Digital Marketing Specialist,Negotiation,40000,75000,57500.0,Negotiation,,
1965,Digital Marketing Specialist,Sales,40000,75000,57500.0,,,Sales
1966,Digital Marketing Specialist,Microsoft Powerpoint,40000,75000,57500.0,,,Microsoft Powerpoint
1967,Content Specialist,Social media management,87000,120000,103500.0,,Social media management,
1968,Content Specialist,Operating systems,87000,120000,103500.0,,,Operating systems
1969,Content Specialist,Marketing,87000,120000,103500.0,,,Marketing
1970,Content Specialist,Content management,87000,120000,103500.0,,Content management,
1971,Content Specialist,Military,87000,120000,103500.0,,,
1972,Digital Marketing Specialist,Google Ads,42500,62500,52500.0,,,Google Ads
1973,Digital Marketing Specialist,CSS,42500,62500,52500.0,,,CSS
1974,Digital Marketing Specialist,Google AdWords,42500,62500,52500.0,,,Google AdWords
1975,Digital Marketing Specialist,Responsive web design,42500,62500,52500.0,,,Responsive web design
1976,Digital Marketing Specialist,Google Search Console,42500,62500,52500.0,,,Google Search Console
1977,Media Specialist,Writing skills,52300,73200,62750.0,Writing skills,,
1978,Media Specialist,Analysis skills,52300,73200,62750.0,,,Analysis skills
1979,Media Specialist,Microsoft Excel,52300,73200,62750.0,,,Microsoft Excel
1980,Media Specialist,Interviewing,52300,73200,62750.0,Interviewing,,
1981,Media Specialist,Microsoft Powerpoint,52300,73200,62750.0,,,Microsoft Powerpoint
1982,Media Specialist,,52300,73200,62750.0,,,
1983,Media Specialist,,52300,73200,62750.0,,,
1984,Media Specialist,,52300,73200,62750.0,,,
1985,Media Specialist,,47000,66000,56500.0,,,
1986,Content Specialist,Social media management,61270,77912,69591.0,,Social media management,
1987,Content Specialist,Website management,61270,77912,69591.0,,Website management,
1988,Content Specialist,Adobe Premiere,61270,77912,69591.0,,,Adobe Premiere
1989,Content Specialist,Product management,61270,77912,69591.0,,Product management,
1990,Content Specialist,Adobe Illustrator,61270,77912,69591.0,,,Adobe Illustrator
1991,Content Specialist,,61270,77912,69591.0,,,
1992,Content Specialist,,61270,77912,69591.0,,,
1993,Content Specialist,,61270,77912,69591.0,,,
1994,Marketing Specialist,Communication skills,70000,110000,90000.0,Communication skills,,
1995,Marketing Specialist,Marketing,70000,110000,90000.0,,,Marketing
1996,Marketing Specialist,Graphic design,70000,110000,90000.0,,,Graphic design
1997,Marketing Specialist,Social media marketing,70000,110000,90000.0,,,
1998,Communications Specialist,Writing skills,103650,172740,138195.0,Writing skills,,
1999,Communications Specialist,Digital marketing,103650,172740,138195.0,,,Digital marketing
2000,Communications Specialist,Communication skills,103650,172740,138195.0,Communication skills,,
2001,Communications Specialist,Editing,103650,172740,138195.0,,,Editing
2002,Communications Specialist,,103650,172740,138195.0,,,
2003,Content Specialist,Writing skills,57000,78000,67500.0,Writing skills,,
2004,Content Specialist,Project management,57000,78000,67500.0,,Project management,
2005,Content Specialist,WCAG,57000,78000,67500.0,,WCAG,
2006,Content Specialist,Search engines,57000,78000,67500.0,,Search engines,
2007,Content Specialist,SEO,57000,78000,67500.0,,,SEO
2008,Communications Specialist,Writing skills,85000,167300,126150.0,Writing skills,,
2009,Communications Specialist,Project planning,85000,167300,126150.0,,Project planning,
2010,Communications Specialist,Communication skills,85000,167300,126150.0,Communication skills,,
2011,Communications Specialist,Time management,85000,167300,126150.0,Time management,,
2012,Communications Specialist,,85000,167300,126150.0,,,
2013,Content Specialist,Communication skills,73440,122400,97920.0,Communication skills,,
2014,Content Specialist,Negotiation,73440,122400,97920.0,Negotiation,,
2015,Content Specialist,Algebra,73440,122400,97920.0,,Algebra,
2016,Content Specialist,Geometry,73440,122400,97920.0,,Geometry,
2017,Content Specialist,,73440,122400,97920.0,,,
2018,Digital Marketing Specialist,Analysis skills,46000,61000,53500.0,,,Analysis skills
2019,Digital Marketing Specialist,Microsoft Excel,46000,61000,53500.0,,,Microsoft Excel
2020,Digital Marketing Specialist,Adobe Illustrator,46000,61000,53500.0,,,Adobe Illustrator
2021,Digital Marketing Specialist,Microsoft Powerpoint,46000,61000,53500.0,,,Microsoft Powerpoint
2022,Digital Marketing Specialist,Digital marketing,46000,61000,53500.0,,,Digital marketing
2023,Media Specialist,Social media management,55000,65000,60000.0,,Social media management,
2024,Media Specialist,Project management,55000,65000,60000.0,,Project management,
2025,Media Specialist,Communication skills,55000,65000,60000.0,Communication skills,,
2026,Media Specialist,Social media marketing,55000,65000,60000.0,,,
2027,Media Specialist,Content management,55000,65000,60000.0,,Content management,
2028,Digital Marketing Specialist,Social media management,50000,55000,52500.0,,Social media management,
2029,Digital Marketing Specialist,Analysis skills,50000,55000,52500.0,,,Analysis skills
2030,Digital Marketing Specialist,SEO,50000,55000,52500.0,,,SEO
2031,Digital Marketing Specialist,Digital marketing,50000,55000,52500.0,,,Digital marketing
2032,Digital Marketing Specialist,Google Suite,50000,55000,52500.0,,Google Suite,
2033,Digital Marketing Specialist,,50000,55000,52500.0,,,
2034,Media Specialist,Social media management,32000,43000,37500.0,,Social media management,
2035,Media Specialist,B2B marketing,32000,43000,37500.0,,B2B marketing,
2036,Media Specialist,Lead generation,32000,43000,37500.0,,Lead generation,
2037,Media Specialist,Marketing,32000,43000,37500.0,,,Marketing
2038,Content Specialist,Social media management,93400,168100,130750.0,,Social media management,
2039,Content Specialist,Analysis skills,93400,168100,130750.0,,,Analysis skills
2040,Content Specialist,Research,93400,168100,130750.0,Research,,
2041,Content Specialist,Marketing automation,93400,168100,130750.0,,,Marketing automation
2042,Content Specialist,Digital marketing,93400,168100,130750.0,,,Digital marketing
2043,Content Specialist,,93400,168100,130750.0,,,
2044,Digital Marketing Specialist,Social media management,50000,80000,65000.0,,Social media management,
2045,Digital Marketing Specialist,Digital marketing,50000,80000,65000.0,,,Digital marketing
2046,Digital Marketing Specialist,Marketing,50000,80000,65000.0,,,Marketing
2047,Digital Marketing Strategist,Analysis skills,80000,95000,87500.0,,,Analysis skills
2048,Content Specialist,Change management,83000,120000,101500.0,Change management,,
2049,Content Specialist,Contracts,83000,120000,101500.0,,Contracts,
2050,Content Specialist,Change management,100000,140000,120000.0,Change management,,
2051,Content Specialist,Contracts,100000,140000,120000.0,,Contracts,
2052,Communications Specialist,Social media management,59000,81000,70000.0,,Social media management,
2053,Communications Specialist,Communication skills,59000,81000,70000.0,Communication skills,,
