web-scraper-order,web-scraper-start-url,links,links-href,pages,pages-href,job title,skills,salary
1676423324-759,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Inbound and Digital Marketing Specialist,https://www.indeed.com/rc/clk?jk=86f3c13c57b3dd67&fccid=e300e0385ec0d6b7&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Inbound and Digital Marketing Specialist,Marketing automation,null
1676423324-760,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Inbound and Digital Marketing Specialist,https://www.indeed.com/rc/clk?jk=86f3c13c57b3dd67&fccid=e300e0385ec0d6b7&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Inbound and Digital Marketing Specialist,Adobe Creative Suite,null
1676423326-761,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing & Digital Media Specialist,https://www.indeed.com/company/exploreMedia/jobs/Marketing-Digital-Media-Specialist-1de733d194f37eeb?fccid=8d509a99620615ce&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing & Digital Media Specialist,Marketing,"$40,000 - $47,000 a year"
1676423326-762,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing & Digital Media Specialist,https://www.indeed.com/company/exploreMedia/jobs/Marketing-Digital-Media-Specialist-1de733d194f37eeb?fccid=8d509a99620615ce&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing & Digital Media Specialist,SEO,"$40,000 - $47,000 a year"
1676423326-763,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing & Digital Media Specialist,https://www.indeed.com/company/exploreMedia/jobs/Marketing-Digital-Media-Specialist-1de733d194f37eeb?fccid=8d509a99620615ce&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing & Digital Media Specialist,Social media management,"$40,000 - $47,000 a year"
1676423329-764,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Media Specialist,https://www.indeed.com/rc/clk?jk=a384c4650e2e054d&fccid=2099245f5f70aa99&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Digital Media Specialist,,"$50,000 - $60,000 a year"
1676423331-765,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=09f159e53d33c7ea&fccid=69d0336b2df6efd8&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing Specialist,Marketing,null
1676423331-766,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=09f159e53d33c7ea&fccid=69d0336b2df6efd8&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing Specialist,Fair Housing regulations,null
1676423331-767,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=09f159e53d33c7ea&fccid=69d0336b2df6efd8&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Marketing Specialist,Property management,null
1676423334-768,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Spanish Listener Engagement and Communications Specialist - TWR International,https://www.indeed.com/rc/clk?jk=7912b17fed26fa15&fccid=fb4e401a5d8adef3&vjs=3,3,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=20,Spanish Listener Engagement and Communications Specialist - TWR International,MailChimp,null
1676423339-769,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,OPS PUBLIC INFORMATION SPECIALIST,https://www.indeed.com/rc/clk?jk=b79092ac7159d09a&fccid=0a10ade3465aa10f&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,OPS PUBLIC INFORMATION SPECIALIST,Public relations,"$50,000 a year"
1676423339-770,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,OPS PUBLIC INFORMATION SPECIALIST,https://www.indeed.com/rc/clk?jk=b79092ac7159d09a&fccid=0a10ade3465aa10f&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,OPS PUBLIC INFORMATION SPECIALIST,Hootsuite,"$50,000 a year"
1676423339-771,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,OPS PUBLIC INFORMATION SPECIALIST,https://www.indeed.com/rc/clk?jk=b79092ac7159d09a&fccid=0a10ade3465aa10f&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,OPS PUBLIC INFORMATION SPECIALIST,Social media management,"$50,000 a year"
1676423341-772,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Brand Ambassador,https://www.indeed.com/company/Petalfast/jobs/Brand-Ambassador-fb29c2f8182749d3?fccid=1309299a2a9c5572&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Brand Ambassador,Sales,From $20 an hour
1676423346-773,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,CONTENT & PROMOTIONS SPECIALIST,https://www.indeed.com/rc/clk?jk=9e8ab88871af453f&fccid=9197f344e23a8519&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,CONTENT & PROMOTIONS SPECIALIST,JSON,null
1676423346-774,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,CONTENT & PROMOTIONS SPECIALIST,https://www.indeed.com/rc/clk?jk=9e8ab88871af453f&fccid=9197f344e23a8519&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,CONTENT & PROMOTIONS SPECIALIST,Jira,null
1676423346-775,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,CONTENT & PROMOTIONS SPECIALIST,https://www.indeed.com/rc/clk?jk=9e8ab88871af453f&fccid=9197f344e23a8519&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,CONTENT & PROMOTIONS SPECIALIST,HTML5,null
1676423348-776,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Specialist,https://www.indeed.com/rc/clk?jk=d7a77d82070181e6&fccid=93ace3767e37e459&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Marketing Specialist,,null
1676423350-777,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Specialist,https://www.indeed.com/rc/clk?jk=b69b0d3cb47b7c79&fccid=4aaafa9ceede8b4d&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Marketing Specialist,Marketing,null
1676423353-778,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=36fbac9c955b8d61&fccid=cb0e3d0a797489ba&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Marketing Specialist,WordPress,null
1676423353-779,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=36fbac9c955b8d61&fccid=cb0e3d0a797489ba&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Marketing Specialist,Adobe Photoshop,null
1676423355-780,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Content Specialist,https://www.indeed.com/rc/clk?jk=a4033c9c7666452a&fccid=314c3b8d7f6c3a27&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Content Specialist,HTML5,$13.27 - $22.73 an hour
1676423355-781,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Content Specialist,https://www.indeed.com/rc/clk?jk=a4033c9c7666452a&fccid=314c3b8d7f6c3a27&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Content Specialist,Analytics,$13.27 - $22.73 an hour
1676423355-782,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Content Specialist,https://www.indeed.com/rc/clk?jk=a4033c9c7666452a&fccid=314c3b8d7f6c3a27&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Content Specialist,Account management,$13.27 - $22.73 an hour
1676423358-783,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Specialist I - Woodbury - January 2023,https://www.indeed.com/rc/clk?jk=8ad049126d6a7a4b&fccid=305733ae62b7c035&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Marketing Specialist I - Woodbury - January 2023,,$31.68 an hour
1676423360-784,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Specialist,https://www.indeed.com/rc/clk?jk=c2b69881fa7fbdab&fccid=b9a2440fa83afd9d&vjs=3,2,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&start=10,Digital Marketing Specialist,,null
1676423362-785,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Event Specialist,https://www.indeed.com/company/Vertex-Arena/jobs/Event-Specialist-c5d5b7a1598a6988?fccid=ea4814511bba6547&vjs=3,,,Event Specialist,Sales,$19 - $22 an hour
1676423362-786,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Event Specialist,https://www.indeed.com/company/Vertex-Arena/jobs/Event-Specialist-c5d5b7a1598a6988?fccid=ea4814511bba6547&vjs=3,,,Event Specialist,Digital marketing,$19 - $22 an hour
1676423362-787,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Event Specialist,https://www.indeed.com/company/Vertex-Arena/jobs/Event-Specialist-c5d5b7a1598a6988?fccid=ea4814511bba6547&vjs=3,,,Event Specialist,Social media management,$19 - $22 an hour
1676423365-788,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=63f9536d2f98206c&fccid=18354143085bf3be&vjs=3,,,Marketing Specialist,Marketing,null
1676423365-789,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=63f9536d2f98206c&fccid=18354143085bf3be&vjs=3,,,Marketing Specialist,Aviation,null
1676423365-790,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=63f9536d2f98206c&fccid=18354143085bf3be&vjs=3,,,Marketing Specialist,Copywriting,null
1676423365-791,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=63f9536d2f98206c&fccid=18354143085bf3be&vjs=3,,,Marketing Specialist,MailChimp,null
1676423367-792,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/company/Law-Offices-of-Carey-Leisure-and-Neal/jobs/Marketing-Specialist-6ef4cbe29e18dc44?fccid=59920ac01a9c1637&vjs=3,,,Marketing Specialist,Marketing,$16 - $19 an hour
1676423367-793,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/company/Law-Offices-of-Carey-Leisure-and-Neal/jobs/Marketing-Specialist-6ef4cbe29e18dc44?fccid=59920ac01a9c1637&vjs=3,,,Marketing Specialist,Litigation,$16 - $19 an hour
1676423367-794,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/company/Law-Offices-of-Carey-Leisure-and-Neal/jobs/Marketing-Specialist-6ef4cbe29e18dc44?fccid=59920ac01a9c1637&vjs=3,,,Marketing Specialist,Content creation,$16 - $19 an hour
1676423367-795,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/company/Law-Offices-of-Carey-Leisure-and-Neal/jobs/Marketing-Specialist-6ef4cbe29e18dc44?fccid=59920ac01a9c1637&vjs=3,,,Marketing Specialist,Graphic design,$16 - $19 an hour
1676423370-796,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Entry Level Event Specialist,https://www.indeed.com/rc/clk?jk=c912d4260a4d3a26&fccid=7a8e0868f2f793ca&vjs=3,,,Entry Level Event Specialist,Leadership,null
1676423372-797,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,"Digital Marketing Specialist, Programmatic",https://www.indeed.com/rc/clk?jk=d2f7c094bef39224&fccid=d124dbfd3785b597&vjs=3,,,"Digital Marketing Specialist, Programmatic",Martech,"$70,000 - $94,800 a year"
1676423374-798,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=ecead51f94ee14c1&fccid=3e05c81e2e66c378&vjs=3,,,Marketing Specialist,Leadership,null
1676423374-799,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=ecead51f94ee14c1&fccid=3e05c81e2e66c378&vjs=3,,,Marketing Specialist,Marketing,null
1676423374-800,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=ecead51f94ee14c1&fccid=3e05c81e2e66c378&vjs=3,,,Marketing Specialist,Guest services,null
1676423374-801,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=ecead51f94ee14c1&fccid=3e05c81e2e66c378&vjs=3,,,Marketing Specialist,Rally,null
1676423377-802,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Public Affairs Specialist,https://www.indeed.com/rc/clk?jk=7ff7060e387931c9&fccid=838d2fc7ac9a55b7&vjs=3,,,Public Affairs Specialist,Information management,"$46,696 - $60,703 a year"
1676423379-803,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,UTS - Educational Engagement Media Specialist located in RTP,https://www.indeed.com/rc/clk?jk=92510bb36791184a&fccid=662e23242ca7a7c3&vjs=3,,,UTS - Educational Engagement Media Specialist located in RTP,,$22 an hour
1676423382-804,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/rc/clk?jk=9894c9520c4cba72&fccid=55714093d0978a63&vjs=3,,,Marketing Specialist,,"$75,000 a year"
1676423384-805,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Advertising Specialist,https://www.indeed.com/rc/clk?jk=f462578906142b8b&fccid=ab910d7ce68bbf58&vjs=3,,,Advertising Specialist,,null
1676423386-806,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,PPC Specialist,https://www.indeed.com/company/JuppLee-LLC/jobs/PPC-Specialist-d145f2dbd83765bf?fccid=7e663db8830277fb&vjs=3,,,PPC Specialist,PPC Campaign Management,$18 - $20 an hour
1676423386-807,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,PPC Specialist,https://www.indeed.com/company/JuppLee-LLC/jobs/PPC-Specialist-d145f2dbd83765bf?fccid=7e663db8830277fb&vjs=3,,,PPC Specialist,Sales,$18 - $20 an hour
1676423386-808,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,PPC Specialist,https://www.indeed.com/company/JuppLee-LLC/jobs/PPC-Specialist-d145f2dbd83765bf?fccid=7e663db8830277fb&vjs=3,,,PPC Specialist,Digital marketing,$18 - $20 an hour
1676423389-809,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Marketing Specialist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DfB6htSmwtpiA3_nwa1_Feoou46x6KuTQRuIGtW6X1AbA861TiYtbxr8CFDARLaJC89QF-GkExu62OjiVgSnrEflD37S5YSr3meaUeZMZxXn3ayWAxs8StgfOWuZZ956BkeT8lZUMram-bgDOQ4N0qrfGc10aq8-UlofdceouZ0wDxHX9pS2RNie-D8s50AkOlxtOkfNIuTBdTnm46bWAbI-L60Sjg_98yQJrU_EtZ_0y4YuWByDTq982cqL4Y_8eONCcfpTN_PZfrnXKKCztBM6O78B0zrassLJqPtrywn-MezW6OAlsHfg48_VyWo-Ado8A3wvmcJLEGEGnmkECu1er5Kg0cUvuhsTUSNyzo9G71J9LS8eHHpj-U4aNrETZUAkQ2tjORmr7wE2GorLNeFpR8B6xZaeqjz8ffhV9JJZ9g-UEQfJytIehgjSneNO0vp0g8cHKdjfVlgDgjWtuOGAAorW_WevfxrWlqiWD8X-tHS9mlHczoxAzO4ErL9CqDfYj4THEgsA==&xkcb=SoB0-_M3TpbvWcUYKJ0PbzkdCdPP&p=3&fvj=0&vjs=3,,,Marketing Specialist,,$30 - $35 an hour
1676423391-810,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Associate | Email Marketing Specialist | eCommerce,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyvSg7w4ILba9Z-VsFJIeE-e1Pjf-_KyFN9tQahlzDHFDfyUbApZJVSn1GbRKRPs7aWm5P72ZmvlGTXPRQ02KueFejMDuAOXbLCPQvnzltlddLocd9Lnrm1nJliqRcysVHIrda8Q7jFQcod48BD4QegMcwqotGwRmja2mN7M22SRgnSX9FQFUGeM5tP-9_FtACPqQdp1-VO31WL0cK9bH8V2wUtUdKsciThuXwmxzgmGYLizDn1yvX7EjPo0zurSf6lJaTZ7kpG9C5DEkn-uvZmhXzKjAH9CVkcyGc-WT2ALRgzyjYWhHKJmNxX4PuigmLO3eVEvkAOf8Gwrcj67I8OO-CtPISjv4Ofwv47aQnmlMd586yUd6lFvkXcM9gzQri0NzZEDPhKbrQYsv-rk6knT3BA24jtYmBl8zt84p5Gtq_SugnuqQ2UV5SXlhCX39N87Vs0LrW36mFmz_70O9M0yv4gANVfYR_FXl8AxiL5TUrywS8CwQqwj1SjCULzj2cv08Sr8v7enLmNUnx7xH6&xkcb=SoD6-_M3TpbvWcUYKJ0IbzkdCdPP&p=2&fvj=1&vjs=3,,,Digital Marketing Associate | Email Marketing Specialist | eCommerce,Marketing,null
1676423391-811,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Associate | Email Marketing Specialist | eCommerce,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyvSg7w4ILba9Z-VsFJIeE-e1Pjf-_KyFN9tQahlzDHFDfyUbApZJVSn1GbRKRPs7aWm5P72ZmvlGTXPRQ02KueFejMDuAOXbLCPQvnzltlddLocd9Lnrm1nJliqRcysVHIrda8Q7jFQcod48BD4QegMcwqotGwRmja2mN7M22SRgnSX9FQFUGeM5tP-9_FtACPqQdp1-VO31WL0cK9bH8V2wUtUdKsciThuXwmxzgmGYLizDn1yvX7EjPo0zurSf6lJaTZ7kpG9C5DEkn-uvZmhXzKjAH9CVkcyGc-WT2ALRgzyjYWhHKJmNxX4PuigmLO3eVEvkAOf8Gwrcj67I8OO-CtPISjv4Ofwv47aQnmlMd586yUd6lFvkXcM9gzQri0NzZEDPhKbrQYsv-rk6knT3BA24jtYmBl8zt84p5Gtq_SugnuqQ2UV5SXlhCX39N87Vs0LrW36mFmz_70O9M0yv4gANVfYR_FXl8AxiL5TUrywS8CwQqwj1SjCULzj2cv08Sr8v7enLmNUnx7xH6&xkcb=SoD6-_M3TpbvWcUYKJ0IbzkdCdPP&p=2&fvj=1&vjs=3,,,Digital Marketing Associate | Email Marketing Specialist | eCommerce,Email marketing,null
1676423391-812,https://www.indeed.com/jobs?q=digital+media+specialist&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=7625dd0350e76dc0,Digital Marketing Associate | Email Marketing Specialist | eCommerce,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyvSg7w4ILba9Z-VsFJIeE-e1Pjf-_KyFN9tQahlzDHFDfyUbApZJVSn1GbRKRPs7aWm5P72ZmvlGTXPRQ02KueFejMDuAOXbLCPQvnzltlddLocd9Lnrm1nJliqRcysVHIrda8Q7jFQcod48BD4QegMcwqotGwRmja2mN7M22SRgnSX9FQFUGeM5tP-9_FtACPqQdp1-VO31WL0cK9bH8V2wUtUdKsciThuXwmxzgmGYLizDn1yvX7EjPo0zurSf6lJaTZ7kpG9C5DEkn-uvZmhXzKjAH9CVkcyGc-WT2ALRgzyjYWhHKJmNxX4PuigmLO3eVEvkAOf8Gwrcj67I8OO-CtPISjv4Ofwv47aQnmlMd586yUd6lFvkXcM9gzQri0NzZEDPhKbrQYsv-rk6knT3BA24jtYmBl8zt84p5Gtq_SugnuqQ2UV5SXlhCX39N87Vs0LrW36mFmz_70O9M0yv4gANVfYR_FXl8AxiL5TUrywS8CwQqwj1SjCULzj2cv08Sr8v7enLmNUnx7xH6&xkcb=SoD6-_M3TpbvWcUYKJ0IbzkdCdPP&p=2&fvj=1&vjs=3,,,Digital Marketing Associate | Email Marketing Specialist | eCommerce,E-commerce,null
