job title,salary,Min Salary,Max Salary,skills
Business Systems Analyst,"$70,000 - $87,000 a year",70000 , 87000,"['Accounting', 'Microsoft Excel', 'ERP systems', 'Financial report writing', 'Business analysis', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Business Analyst,"$70,000 - $90,000 a year",70000 , 90000,"['Manufacturing', 'Microsoft Dynamics 365', 'Microsoft Excel', 'ERP systems', 'Communication skills', ""Bachelor's degree""]"
Business Systems Analyst,"$70,000 - $90,000 a year",70000 , 90000,"['Project management', 'ERP systems', 'Warehouse management system', 'SAP Materials Management', 'Communication skills', ""Bachelor's degree""]"
Operations Analyst,"$70,000 - $90,000 a year",70000 , 90000,"['PMP', 'ERP systems', 'Microsoft Project', 'Agile', 'Trello', ""Bachelor's degree""]"
Business Analyst,"$70,000 - $95,000 a year",70000 , 95000,"['Warehouse experience', 'Microsoft Excel', 'Communication skills', 'Microsoft Access', 'Analysis skills', ""Bachelor's degree""]"
Business Systems Analyst,"$70,000 - $95,000 a year",70000 , 95000,"['Bank Secrecy Act', 'SQL', 'ERP systems', 'Communication skills', 'SaaS', ""Bachelor's degree""]"
Business Systems Analyst,"$70,752 - $92,862 a year",70752 , 92862,"['Analysis skills', 'Database management', 'Manufacturing', 'SQL', 'ERP systems', ""Bachelor's degree""]"
ERP Analyst,"$71,219 a year",71219,0,"['SAP Materials Management', 'ERP systems', ""Bachelor's degree"", ""Master's degree""]"
Financial Analyst,"$71,922 - $96,732 a year",71922 , 96732,"['Requirements gathering', 'Systems analysis', 'Leadership', 'Communication skills', 'Business requirements', ""Bachelor's degree""]"
IT Business Analyst,"$72,800 - $135,200 a year",72800 , 135200,"['Project management', 'Analysis skills', 'SAP', 'ERP systems', 'Product management', ""Bachelor's degree"", ""Master's degree""]"
Financial Analyst,"$74,000 - $111,000 a year",74000 , 111000,"['Accounting', 'SQL', 'Microsoft Excel', 'ERP systems', 'Communication skills', ""Bachelor's degree""]"
Business Analyst,"$74,438 - $89,646 a year",74438 , 89646,"['Project management', 'Primavera', 'Analysis skills', 'Auto estimating', 'Construction estimating', ""Bachelor's degree""]"
IT Business Analyst,$75 - $80 an hour,75 , 80,"['Analysis skills', 'Azure', 'SQL', 'ERP systems', 'Cloud architecture', ""Bachelor's degree""]"
ERP Analyst,$75 an hour,75,0,"['Project management', 'PeopleSoft', 'Oracle', 'Data structures']"
Business Analyst,"$75,000 - $100,000 a year",75000 , 100000,"['Power BI', 'SQL', 'ERP systems', 'Communication skills', 'R', ""Bachelor's degree""]"
ERP Analyst,"$75,000 - $105,000 a year",75000 , 105000,"['Microsoft Dynamics GP', 'Bank Secrecy Act', 'Certified Salesforce Administrator', 'Power BI', 'Azure', ""Bachelor's degree""]"
Business Analyst,"$75,000 - $85,000 a year",75000 , 85000,"['Change management', 'Manufacturing', 'Azure', 'SQL', 'ERP systems']"
Business Systems Analyst,"$75,000 - $85,000 a year",75000 , 85000,"['Project management', 'Accounting', 'Power BI', 'Manufacturing', 'Microsoft Excel', ""Bachelor's degree""]"
Financial Analyst,"$75,000 - $85,000 a year",75000 , 85000,"['Accounting', 'Microsoft Excel', 'ERP systems', 'Communication skills', 'Analysis skills', ""Bachelor's degree""]"
IT Business Analyst,"$75,000 - $85,000 a year",75000 , 85000,"['Change management', 'Manufacturing', 'Azure', 'SQL', 'ERP systems']"
Business Analyst,"$75,000 - $90,000 a year",75000 , 90000,"['Microsoft Access', 'Power BI', 'CSS', 'SQL', 'VBA', ""Bachelor's degree""]"
Business Solutions Analyst,"$75,000 - $95,000 a year",75000 , 95000,"['Customer service', 'Communication skills', 'ABAP', ""Associate's degree""]"
Sales Analyst,"$76,000 - $86,000 a year",76000 , 86000,"['Analysis skills', 'Power BI', 'Customer service', 'CPIM', 'Microsoft Excel', ""Bachelor's degree""]"
Senior Program Manager - Strategic Sourcing,"$76,300 - $109,000 a year",76300 , 109000,"['EDI', 'Negotiation', 'Business analysis', 'SOX', 'Contracts', ""Bachelor's degree""]"
Business Analyst,"$76,770 - $93,830 a year",76770 , 93830,"['Accounting', 'Analysis skills', 'Customer service', 'Microsoft Excel', 'Drafting', ""Bachelor's degree"", ""Associate's degree""]"
ERP Analyst,"$79,398 - $95,129 a year",79398 , 95129,"['Power BI', 'SQL', 'Microsoft Excel', 'Windows', 'ERP systems', ""Bachelor's degree""]"
Financial Analyst,$80 - $100 an hour,80 , 100,"['Requirements gathering', 'ERP systems', 'Business analysis', 'Microsoft Powerpoint', 'Oracle EBS', ""Bachelor's degree""]"
Financial Analyst,$80 - $100 an hour,80 , 100,"['Requirements gathering', 'Microsoft Excel', 'ERP systems', 'Business analysis', 'Microsoft Powerpoint', ""Bachelor's degree""]"
Business Consultant Syteline,"$80,000 - $100,000 a year",80000 , 100000,"['SyteLine', 'Analysis skills', 'Manufacturing', 'Customer service', 'CPIM', ""Bachelor's degree""]"
Business Consultant Syteline (Remote),"$80,000 - $100,000 a year",80000 , 100000,"['SyteLine', 'Analysis skills', 'Manufacturing', 'Customer service', 'CPIM', ""Bachelor's degree""]"
Business Systems Analyst,"$80,000 - $100,000 a year",80000 , 100000,"['Vendor management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Microsoft Office', 'Organizational skills', ""Bachelor's degree""]"
Business Systems Analyst,"$80,000 - $100,000 a year",80000 , 100000,"['SQL', 'SSIS', 'C++', 'ASP', 'Visual Basic', ""Bachelor's degree""]"
IT Business Analyst,"$80,000 - $120,000 a year",80000 , 120000,"['UML', ""Driver's License"", 'Communication skills', 'SDLC', 'Computer networking', ""Bachelor's degree""]"
Business Analyst,"$80,000 - $150,000 a year",80000 , 150000,"['Confluence', 'Manufacturing', 'Microsoft Excel', 'ERP systems', 'Visual design', ""Bachelor's degree"", ""Master's degree""]"
Application Manager,"$80,000 - $85,000 a year",80000 , 85000,"['Power BI', 'Azure', 'SQL', 'Disaster recovery', 'ERP systems', ""Bachelor's degree""]"
Business Analyst,"$80,000 - $85,000 a year",80000 , 85000,"['Microsoft Access', 'Power BI', 'Cognos', 'Azure', 'Supply chain', ""Bachelor's degree""]"
Data Analyst,"$80,000 - $85,000 a year",80000 , 85000,"['Power BI', 'Microsoft Excel', 'ERP systems', 'Business analysis', 'Communication skills', ""Bachelor's degree"", ""Master's degree"", 'Master of Business Administration']"
ERP Analyst,"$80,000 - $85,000 a year",80000 , 85000,"['Power BI', 'Relational databases', 'Manufacturing', 'Microsoft Excel', 'ERP systems', ""Bachelor's degree""]"
Data Analyst,"$80,000 - $85,000 a year",80000 , 85000,"['Power BI', 'Azure', 'SQL', 'Disaster recovery', 'ERP systems', ""Bachelor's degree""]"
IT Business Analyst,"$80,000 - $90,000 a year",80000 , 90000,"['Relational databases', 'Manufacturing', 'SQL', 'Transportation management', 'Product management', 'Bachelor of Science', ""Bachelor's degree""]"
Business Analyst,"$80,000 - $90,000 a year",80000 , 90000,"['Accounting', 'Microsoft Excel', 'ERP systems', 'Business intelligence', 'Communication skills', ""Bachelor's degree"", 'Master of Business Administration', ""Master's degree""]"
IT Business Analyst,"$80,000 - $95,000 a year",80000 , 95000,"['Sage', 'Power BI', 'Cognos', 'Manufacturing', 'Microsoft Excel', ""Bachelor's degree"", ""Associate's degree""]"
Financial Analyst,"$80,800 - $120,511 a year",80800 , 120511,"['Accounting', 'Microsoft Excel', 'ERP systems', 'Profit & loss', 'Communication skills', ""Bachelor's degree"", 'Master of Business Administration', ""Master's degree""]"
Senior Analyst - Project Manager,"$82,364 - $98,698 a year",82364 , 98698,"['Microsoft Excel', 'Windows', 'ERP systems', 'Microsoft Powerpoint', 'Data visualization', ""Bachelor's degree""]"
ERP Analyst,"$83,000 - $87,000 a year",83000 , 87000,"['Word processing', 'SQL', 'ERP systems', 'Communication skills', 'Report writing', ""Bachelor's degree"", ""Associate's degree""]"
Business Systems Analyst,"$83,238 - $108,209 a year",83238 , 108209,"['SQL', 'Payroll', ""Driver's License"", 'Business analysis', 'Software troubleshooting', ""Bachelor's degree""]"
ERP Analyst,"$85,000 - $100,000 a year",85000 , 100000,"['EDI', 'Product management', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree""]"
ERP Analyst,"$85,000 - $100,000 a year",85000 , 100000,"['PMP', 'ERP systems', 'Business analysis', 'Communication skills', 'Management', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Business Analyst,"$85,000 - $95,000 a year",85000 , 95000,"['Accounting', 'Manufacturing', 'ERP systems', 'Communication skills', 'Kaizen', ""Bachelor's degree"", 'High school diploma or GED']"
Financial Analyst,"$85,300 - $131,000 a year",85300 , 131000,"['Microsoft Excel', 'Tableau', 'SAP ERP', 'Hyperion', 'Communication skills', ""Bachelor's degree""]"
Financial Analyst,"$86,000 - $130,000 a year",86000 , 130000,"['VBA', 'Microsoft Excel', 'Communication skills', 'Cash flow analysis', 'ASC 606', ""Bachelor's degree""]"
Business Analyst,"$86,525 - $105,752 a year",86525 , 105752,"['Power BI', 'Data modeling', 'SQL', 'Microsoft Excel', 'SAP', ""Bachelor's degree""]"
Business Systems Analyst,"$87,600 - $131,800 a year",87600 , 131800,"['JD Edwards', 'SQL', 'ERP systems', 'Procurement', 'Communication skills', ""Bachelor's degree""]"
Business Analyst,"$88,000 - $132,000 a year",88000 , 132000,"['SQL', 'ERP systems', 'Business intelligence', 'SAP CRM', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
Financial Analyst,"$88,184 - $110,000 a year",88184 , 110000,"['Microsoft Excel', 'ERP systems', 'Horizontal drilling', 'CPA', 'Financial analysis', 'Bachelor of Science', ""Bachelor's degree"", 'Master of Business Administration', ""Master's degree""]"
Business Analyst,"$89,000 - $98,000 a year",89000 , 98000,"['Accounting', 'SQL', 'Microsoft Excel', 'Microsoft Powerpoint', 'Communication skills']"
Oracle Cloud Procure-to-Pay SME (REMOTE),$90 - $120 an hour,90 , 120,"['Requirements gathering', 'Microsoft Excel', 'ERP systems', 'Business analysis', 'Microsoft Powerpoint', ""Bachelor's degree""]"
Financial Analyst,"$90,000 - $100,000 a year",90000 , 100000,"['Accounting', 'Microsoft Dynamics 365', 'Business analysis', 'Financial services', 'Financial modeling', ""Bachelor's degree""]"
IT Business Analyst,"$90,000 - $105,000 a year",90000 , 105000,"['User acceptance testing', 'Analysis skills', 'Power BI', 'Supply chain', 'Microsoft Excel', ""Bachelor's degree""]"
ERP Analyst,"$90,000 - $110,000 a year",90000 , 110000,"['ERP systems', 'IT project management', 'Software troubleshooting', 'Continuous improvement', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree""]"
Business Analyst,"$90,000 - $112,000 a year",90000 , 112000,"['Power BI', 'JD Edwards', 'Manufacturing', 'SQL', 'ERP systems', ""Bachelor's degree""]"
Business Systems Analyst,"$90,000 - $120,000 a year",90000 , 120000,"['Analysis skills', 'Research', 'Workday', 'ERP systems', 'Human resources', ""Bachelor's degree""]"
IT Business Analyst,"$90,000 - $120,000 a year",90000 , 120000,"['Sage', 'Analysis skills', 'JD Edwards', 'Manufacturing', 'ERP systems']"
Business Systems Analyst,"$90,000 - $130,000 a year",90000 , 130000,"['Accounting', 'Power BI', 'Data modeling', 'SQL', 'Microsoft Excel', ""Bachelor's degree""]"
Business Analyst,"$90,000 - $135,000 a year",90000 , 135000,"['Accounting', 'Communication skills', 'ERP systems', 'Oracle', 'Business analysis', ""Bachelor's degree""]"
Business Analyst,"$90,480 - $166,400 a year",90480 , 166400,"['SAP S/4HANA', 'SAP', 'ERP systems', 'Scrum', 'Certified Scrum Master', ""Bachelor's degree"", ""Master's degree""]"
Business Systems Analyst,"$90,592 - $113,250 a year",90592 , 113250,"['SQL', 'B2B marketing', 'Pardot', 'Agile', 'Marketing']"
Business Process Analyst,"$91,400 - $114,300 a year",91400 , 114300,"['SAP', 'Sales', 'SAP ERP', 'Service-oriented architecture', 'SAP CRM', ""Bachelor's degree""]"
ERP Analyst,"$95,000 - $115,000 a year",95000 , 115000,"['Sage', 'Bank Secrecy Act', 'Power BI', 'ERP systems', 'Microsoft Office', ""Bachelor's degree""]"
Business Systems Analyst,"$96,000 - $144,000 a year",96000 , 144000,"['TFS', 'Communication skills', 'Visio', 'Cost management', 'Analysis skills', ""Bachelor's degree"", 'High school diploma or GED']"
Sr. MES Engineer (MBR Designer),"$99,000 - $140,000 a year",99000 , 140000,"['Business analysis', 'Communication skills']"
IT Business Analyst,"Estimated: $100,000 - $130,000 a year",100000 , 130000,"['PMP', 'Microsoft Excel', 'Budgeting', 'Microsoft Powerpoint', 'Certified Defense Financial Manager', ""Bachelor's degree"", ""Master's degree""]"
IT Business Analyst,"Estimated: $100,000 - $130,000 a year",100000 , 130000,"['Project management', 'PMP', 'ERP systems', 'Business analysis', 'Scrum']"
Business Analyst,"Estimated: $100,000 - $140,000 a year",100000 , 140000,"['Writing skills', 'Project management', 'ERP systems', 'Oracle', 'Business analysis']"
ERP Analyst,"Estimated: $100,000 - $140,000 a year",100000 , 140000,"['Project management', 'PMP', 'Jira', 'ERP systems', 'Business analysis', ""Bachelor's degree""]"
Senior Solutions Engineer,"Estimated: $100,000 - $140,000 a year",100000 , 140000,"['Power BI', 'SQL', 'Microsoft Excel', 'Sales', 'ERP systems', ""Bachelor's degree""]"
Advisor Application Designer,"Estimated: $110,000 - $140,000 a year",110000 , 140000,"['Analysis skills', 'Computer skills', 'Business analysis', 'System design', 'Presentation skills', ""Bachelor's degree""]"
Business Analyst,"Estimated: $110,000 - $140,000 a year",110000 , 140000,"['Six Sigma Certification', 'Power BI', 'Data modeling', 'Azure', 'Data visualization', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $110,000 - $150,000 a year",110000 , 150000,"['Accounting', 'Analysis skills', 'Leadership', 'Oracle', 'Business analysis', ""Bachelor's degree""]"
Orcle Pro Funct Spec L1- A,"Estimated: $110,000 - $150,000 a year",110000 , 150000,"['Requirements gathering', 'Business analysis', 'Microsoft Powerpoint', 'Oracle EBS', 'Visio', ""Bachelor's degree""]"
ERP Analyst,"Estimated: $110,000 - $160,000 a year",110000 , 160000,"['Requirements gathering', 'Microsoft Powerpoint', 'Oracle EBS', 'Visio', 'Business requirements', ""Bachelor's degree""]"
Sr. Staff SAP PP Analyst,"Estimated: $110,000 - $160,000 a year",110000 , 160000,"['Analysis skills', 'Manufacturing', 'Business analysis', 'SAP ERP', 'SAP Supply Chain Management', 'Bachelor of Science', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $110,000 - $160,000 a year",110000 , 160000,"['Project management', 'Web development', 'Database management', 'Power BI', '.NET']"
IT Business Analyst,"Estimated: $120,000 - $170,000 a year",120000 , 170000,"['Software deployment', 'Agile', 'Manufacturing', 'Supply chain', 'Business analysis', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $130,000 - $170,000 a year",130000 , 170000,"['Analysis skills', 'Database management', 'SQL', 'Business analysis', 'SAP Materials Management', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $130,000 - $180,000 a year",130000 , 180000,"['Product demos', 'Cloud architecture', 'Business analysis', 'Management consulting', 'Accounts payable', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
ERP Analyst,"Estimated: $130,000 - $180,000 a year",130000 , 180000,"['Accounting', 'Power BI', 'Azure', 'Microsoft Excel', 'Scrum', ""Bachelor's degree"", ""Master's degree""]"
Business Analyst,"Estimated: $140,000 - $170,000 a year",140000 , 170000,"['Six Sigma Certification', 'Lean Six Sigma Certification', 'Microsoft Excel', 'CCBA', 'Business process modeling', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $140,000 - $170,000 a year",140000 , 170000,"['Project planning', 'Primavera', 'Analysis skills', 'Manufacturing', 'ERP systems', ""Bachelor's degree"", ""Master's degree""]"
Operations Analyst,"Estimated: $36,000 - $49,000 a year",36000 , 49000,"['Ellucian', ""Driver's License"", 'ERP systems']"
Business Analyst,"Estimated: $37,000 - $53,000 a year",37000 , 53000,"['Analysis skills', 'Power BI', 'Relational databases', 'SQL', 'Microsoft Excel', ""Bachelor's degree""]"
Business Analyst,"Estimated: $38,000 - $55,000 a year",38000 , 55000,"['Communication skills', 'IT', 'Microsoft Office', 'Organizational skills', 'Analysis skills', ""Bachelor's degree""]"
Business Apps Analyst I,"Estimated: $41,000 - $52,000 a year",41000 , 52000,"['Analysis skills', 'Human resources', 'IT', ""Bachelor's degree"", 'High school diploma or GED', ""Associate's degree""]"
Data Analyst,"Estimated: $42,000 - $58,000 a year",42000 , 58000,"['Power BI', 'VBA', 'Microsoft Excel', 'SAS', 'Microsoft Powerpoint', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $42,000 - $59,000 a year",42000 , 59000,"['Customer service', 'Microsoft Excel', 'Sales', 'SharePoint', 'Food service', ""Bachelor's degree"", 'High school diploma or GED']"
Operations Analyst,"Estimated: $46,000 - $67,000 a year",46000 , 67000,"['Project management', 'Accounting', 'Analysis skills', 'Financial management', 'Customer service', ""Bachelor's degree""]"
Business Analyst,"Estimated: $47,000 - $65,000 a year",47000 , 65000,"['Accounting', 'SQL', 'Microsoft Excel', 'ERP systems', 'Microsoft Powerpoint', ""Bachelor's degree""]"
Business Analyst,"Estimated: $48,000 - $69,000 a year",48000 , 69000,"['Power BI', 'Data structures', 'Business analysis']"
Business Analyst,"Estimated: $49,000 - $64,000 a year",49000 , 64000,"['Manufacturing', 'Microsoft Excel', 'Windows', 'ERP systems', 'Data collection', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $50,000 - $65,000 a year",50000 , 65000,"['Project management', 'Analysis skills', 'Computer skills', 'ERP systems', 'Account management', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $50,000 - $68,000 a year",50000 , 68000,"['Project management', 'Analysis skills', 'SQL', 'Jira', 'Business analysis', 'High school diploma or GED', ""Associate's degree""]"
Business Analyst,"Estimated: $50,000 - $72,000 a year",50000 , 72000,"['Power BI', 'Customer service', 'SQL', 'Microsoft Excel', 'Business analysis', 'Bachelor of Science', ""Bachelor's degree"", 'High school diploma or GED']"
CUBE - Logistics Transportation Planner (Contract),"Estimated: $51,000 - $71,000 a year",51000 , 71000,"['Communication skills', 'Manufacturing', 'Customer service', 'Microsoft Excel', 'Transportation management systems', ""Bachelor's degree""]"
International Business Compliance Analyst,"Estimated: $52,000 - $67,000 a year",52000 , 67000,"['Project management', 'Accounting', 'Customer service', 'ERP systems', 'System design', ""Bachelor's degree""]"
Business Analyst,"Estimated: $52,000 - $72,000 a year",52000 , 72000,"['Human resources', 'SAP SuccessFactors', 'Computer skills', 'SAP ERP', 'HRIS', ""Bachelor's degree""]"
Business Systems Analyst,"Estimated: $53,000 - $69,000 a year",53000 , 69000,"['Word processing', 'Computer skills', 'Data analytics', 'Communication skills', 'Data management']"
Sales Analyst,"Estimated: $53,000 - $69,000 a year",53000 , 69000,"['Microsoft Excel', 'ERP systems', 'SAP ERP', 'Microsoft Powerpoint', 'Presentation skills', ""Bachelor's degree"", 'High school diploma or GED']"
Operations Analyst,"Estimated: $53,000 - $71,000 a year",53000 , 71000,"['Communication skills', 'Microsoft Excel', 'ERP systems', 'Microsoft Powerpoint', 'Presentation skills', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $53,000 - $73,000 a year",53000 , 73000,"['Analysis skills', 'Lean', 'Data analysis skills', 'Process mapping', 'Quantitative analysis', ""Bachelor's degree""]"
Business Analyst,"Estimated: $53,000 - $74,000 a year",53000 , 74000,"['Food industry', 'Communication skills', 'Microsoft Excel', 'Windows', 'High school diploma or GED']"
Manager Business Relationship,"Estimated: $53,000 - $74,000 a year",53000 , 74000,"['Project management', 'Accounting', 'Information management', 'Negotiation', 'ERP systems', ""Bachelor's degree""]"
Financial Analyst,"Estimated: $54,000 - $67,000 a year",54000 , 67000,"['Microsoft Excel', 'Negotiation', 'Conflict management', 'HR sourcing', 'Logistics']"
Sales Analyst,"Estimated: $54,000 - $71,000 a year",54000 , 71000,"['Power BI', 'SQL', 'VBA', 'Microsoft Excel', 'Tableau']"
Business Analyst,"Estimated: $54,000 - $73,000 a year",54000 , 73000,"['Accounting', 'Analysis skills', 'Lawson', 'Payroll', 'Microsoft Excel', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $54,000 - $74,000 a year",54000 , 74000,"['Power BI', 'Microsoft Excel', 'Product management', 'Digital marketing', 'Google Analytics Certification', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $54,000 - $74,000 a year",54000 , 74000,"['Project management', 'SQL', 'Tableau', 'ERP systems', 'Business analysis', ""Bachelor's degree""]"
Business Analyst,"Estimated: $54,000 - $76,000 a year",54000 , 76000,"['Manufacturing', 'SQL', 'Communication skills', 'SyteLine', 'Analysis skills', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $55,000 - $71,000 a year",55000 , 71000,"['Order fulfillment', 'Microsoft Excel', 'Tableau', 'Pricing', 'Google Suite', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $55,000 - $74,000 a year",55000 , 74000,"['Analysis skills', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $55,000 - $78,000 a year",55000 , 78000,"['Warehouse management', 'Relational databases', 'SQL', 'Microsoft Excel', 'SAP Supply Chain Management', 'Bachelor of Science', ""Bachelor's degree"", ""Associate's degree""]"
Business Systems Analyst,"Estimated: $55,000 - $80,000 a year",55000 , 80000,"['Power BI', 'SQL', 'Microsoft Dynamics 365', 'Remote access software', 'VBA', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $56,000 - $74,000 a year",56000 , 74000,"['JD Edwards', 'Manufacturing', 'SQL', 'Microsoft Excel', 'ERP systems', ""Bachelor's degree""]"
ERP Analyst,"Estimated: $56,000 - $75,000 a year",56000 , 75000,"['Warehouse management', 'Power BI', 'Microsoft Excel', 'ERP systems', 'Microsoft Powerpoint', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $56,000 - $77,000 a year",56000 , 77000,"['Technical writing', 'Software troubleshooting', 'Bachelor of Science', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $56,000 - $77,000 a year",56000 , 77000,"['Manufacturing', 'Customer service', 'Microsoft Excel', 'SAP', 'ERP systems', ""Bachelor's degree""]"
"Analyst, eCommerce Business","Estimated: $56,000 - $78,000 a year",56000 , 78000,"['Communication skills', 'Microsoft Excel', 'E-commerce', 'Sales', 'ERP systems', ""Bachelor's degree""]"
ERP Analyst,"Estimated: $56,000 - $78,000 a year",56000 , 78000,"['Payroll', 'SAP S/4HANA', 'SAP', 'Accounts payable', 'Cost accounting', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $56,000 - $79,000 a year",56000 , 79000,"['Analysis skills', 'Power BI', 'Manufacturing', 'SQL', 'Microsoft Excel', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $57,000 - $73,000 a year",57000 , 73000,"['Accounting', 'Microsoft Excel', 'SAP', 'Microsoft Powerpoint', 'Microsoft Outlook', ""Bachelor's degree""]"
Financial Analyst,"Estimated: $57,000 - $77,000 a year",57000 , 77000,"['Microsoft Outlook', 'Communication skills', 'Manufacturing', 'Microsoft Excel', 'ERP systems']"
Operations Analyst,"Estimated: $57,000 - $78,000 a year",57000 , 78000,"['Power BI', 'Microsoft Excel', 'Data visualization', 'Communication skills', 'Database administration', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $57,000 - $79,000 a year",57000 , 79000,"['Project management', 'Accounting', 'Analysis skills', 'SQL', 'Microsoft Excel']"
Business Analyst,"Estimated: $57,000 - $80,000 a year",57000 , 80000,"['Accounting', 'Cost accounting', 'Construction estimating', 'Manufacturing', 'Microsoft Excel', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $57,000 - $83,000 a year",57000 , 83000,"['Writing skills', 'EDI', 'Customer service', 'Microsoft Excel', 'ERP systems', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $58,000 - $74,000 a year",58000 , 74000,"['Wills, trusts, & estate law', 'Microsoft Excel', 'Cash application', 'Analysis skills', 'Tableau']"
Sales Analyst,"Estimated: $58,000 - $77,000 a year",58000 , 77000,"['Analysis skills', 'Microsoft Excel', 'ERP systems', 'Budgeting', 'Microsoft Powerpoint', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $58,000 - $79,000 a year",58000 , 79000,"['Project management', 'Analysis skills', 'Microsoft Excel', 'SharePoint', 'VoIP', ""Bachelor's degree""]"
Business Systems Analyst,"Estimated: $59,000 - $74,000 a year",59000 , 74000,"['JD Edwards', 'Relational databases', 'SQL', 'Microsoft Excel', 'ERP systems', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $59,000 - $74,000 a year",59000 , 74000,"['Communication skills', ""Bachelor's degree""]"
Operations Analyst,"Estimated: $59,000 - $77,000 a year",59000 , 77000,"['Microsoft Excel', 'ERP systems', ""Bachelor's degree""]"
Sales Analyst,"Estimated: $59,000 - $79,000 a year",59000 , 79000,"['Communication skills', 'Microsoft Excel', 'ERP systems', 'Oracle', 'SOX', ""Bachelor's degree""]"
Financial Analyst,"Estimated: $59,000 - $80,000 a year",59000 , 80000,"['Analysis skills', 'ERP systems', 'Business analysis', 'Hyperion', 'Financial modeling', ""Bachelor's degree""]"
Business Analyst,"Estimated: $59,000 - $83,000 a year",59000 , 83000,"['Supply chain management', 'SQL', 'ERP systems', 'Oracle', 'PL/SQL', ""Bachelor's degree"", ""Master's degree""]"
Accountant,"Estimated: $59,000 - $84,000 a year",59000 , 84000,"['Word processing', 'Accounting', '10 key typing', 'Teaching', 'Certified Management Accountant', ""Bachelor's degree"", ""Master's degree""]"
Business Analyst,"Estimated: $59,000 - $86,000 a year",59000 , 86000,"['Microsoft Access', 'Manufacturing', 'SQL', 'SSIS', 'SAP ERP', ""Bachelor's degree""]"
IT Business Analyst,"Estimated: $59,000 - $87,000 a year",59000 , 87000,"['ERP systems', 'Computer networking', 'Oracle', 'Business analysis', 'Microsoft Office', ""Bachelor's degree""]"
Business Systems Analyst,"Estimated: $60,000 - $77,000 a year",60000 , 77000,"['Customer service', 'SQL', 'ERP systems', 'Application support', 'Software troubleshooting', ""Bachelor's degree""]"
Business Systems Analyst,"Estimated: $60,000 - $78,000 a year",60000 , 78000,"['ERP systems', 'Communication skills', 'Analysis skills', 'High school diploma or GED']"
IT Business Analyst,"Estimated: $60,000 - $81,000 a year",60000 , 81000,"['SAP Materials Management', 'Project management', 'EDI', 'SAP ERP', 'Microsoft Office', ""Bachelor's degree"", 'Bachelor of Arts']"
IT Business Analyst,"Estimated: $60,000 - $82,000 a year",60000 , 82000,"['Analysis skills', 'Customer service', 'Microsoft Excel', 'ERP systems', 'Business analysis', ""Bachelor's degree""]"
Business Analyst,"Estimated: $60,000 - $85,000 a year",60000 , 85000,"['Analysis skills', 'Power BI', 'Microsoft Excel', 'ERP systems', 'Oil & gas', ""Bachelor's degree"", ""Master's degree""]"
Business Systems Analyst,"Estimated: $61,000 - $80,000 a year",61000 , 80000,"['Manufacturing', 'Microsoft Excel', 'ERP systems', 'DevOps', 'Communication skills']"
Business Analyst,"Estimated: $61,000 - $81,000 a year",61000 , 81000,"['Product development', 'Communication skills', 'Agile', 'SQL', 'Business requirements', ""Bachelor's degree""]"
Accountant,"Estimated: $61,000 - $84,000 a year",61000 , 84000,"['Accounting', 'General ledger reconciliation', 'Microsoft Excel', 'Microsoft Powerpoint', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
Business Analyst,"Estimated: $61,000 - $85,000 a year",61000 , 85000,"['Communication skills', 'Analytics', 'Microsoft Excel', 'Business management', 'Data structures', ""Bachelor's degree""]"
Business Analyst,"Estimated: $61,000 - $86,000 a year",61000 , 86000,"['Power BI', 'SQL', 'UML', 'Microsoft Excel', 'Business analysis', 'Bachelor of Science', ""Bachelor's degree""]"
